date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
17 May 2022,,Cincinnati Reds,Cleveland Guardians,+114,-135,5,4
17 May 2022,,St.Louis Cardinals,New York Mets,+110,-132,4,3
17 May 2022,,St.Louis Cardinals,New York Mets,-111,-111,1,3
16 May 2022,,Arizona Diamondbacks,Los Angeles Dodgers,+190,-233,4,5
16 May 2022,,Minnesota Twins,Athletics,-125,+104,3,1
16 May 2022,,San Francisco Giants,Colorado Rockies,-161,+140,7,6
16 May 2022,,Chicago White Sox,Kansas City Royals,-116,-105,5,3
16 May 2022,,Los Angeles Angels,Texas Rangers,-132,+110,4,7
16 May 2022,,Atlanta Braves,Milwaukee Brewers,+145,-167,0,1
16 May 2022,,Pittsburgh Pirates,Chicago Cubs,+140,-161,0,9
16 May 2022,,Houston Astros,Boston Red Sox,-111,-111,3,6
16 May 2022,,Seattle Mariners,Toronto Blue Jays,+125,-147,2,6
16 May 2022,,New York Yankees,Baltimore Orioles,-213,+175,6,2
16 May 2022,,Detroit Tigers,Tampa Bay Rays,+195,-238,3,2
16 May 2022,,Washington Nationals,Miami Marlins,+165,-185,2,8
15 May 2022,,San Francisco Giants,St.Louis Cardinals,-141,+120,6,15
15 May 2022,,Chicago Cubs,Arizona Diamondbacks,+104,-125,3,2
15 May 2022,,Philadelphia Phillies,Los Angeles Dodgers,+114,-135,4,5
15 May 2022,,Los Angeles Angels,Athletics,-132,+110,4,1
15 May 2022,,Kansas City Royals,Colorado Rockies,+125,-147,8,7
15 May 2022,,Boston Red Sox,Texas Rangers,-111,-111,1,7
15 May 2022,,New York Yankees,Chicago White Sox,-125,+104,5,1
15 May 2022,,Cleveland Guardians,Minnesota Twins,+125,-147,1,3
15 May 2022,,Baltimore Orioles,Detroit Tigers,+120,-141,1,5
15 May 2022,,Milwaukee Brewers,Miami Marlins,-175,+154,7,3
15 May 2022,,Seattle Mariners,New York Mets,+125,-147,8,7
15 May 2022,,Toronto Blue Jays,Tampa Bay Rays,-120,+100,0,3
15 May 2022,,Cincinnati Reds,Pittsburgh Pirates,+129,-152,0,1
15 May 2022,,Houston Astros,Washington Nationals,-200,+170,8,0
15 May 2022,,San Diego Padres,Atlanta Braves,+104,-125,7,3
14 May 2022,,Philadelphia Phillies,Los Angeles Dodgers,+165,-185,8,3
14 May 2022,,Los Angeles Angels,Athletics,-172,+150,9,1
14 May 2022,,Chicago Cubs,Arizona Diamondbacks,+135,-156,4,2
14 May 2022,,Kansas City Royals,Colorado Rockies,+114,-135,4,10
14 May 2022,,New York Yankees,Chicago White Sox,-125,+104,2,3
14 May 2022,,Cleveland Guardians,Minnesota Twins,+129,-152,3,2
14 May 2022,,Seattle Mariners,New York Mets,+114,-135,4,5
14 May 2022,,Boston Red Sox,Texas Rangers,-105,-116,11,3
14 May 2022,,Houston Astros,Washington Nationals,-213,+175,6,13
14 May 2022,,Cincinnati Reds,Pittsburgh Pirates,+104,-125,1,3
14 May 2022,,Milwaukee Brewers,Miami Marlins,-156,+135,3,9
14 May 2022,,Toronto Blue Jays,Tampa Bay Rays,-125,+104,5,1
14 May 2022,,Baltimore Orioles,Detroit Tigers,-105,-116,0,3
14 May 2022,,Los Angeles Angels,Athletics,+114,-135,3,4
14 May 2022,,San Diego Padres,Atlanta Braves,+120,-141,5,6
14 May 2022,,San Francisco Giants,St.Louis Cardinals,-125,+104,0,4
13 May 2022,,Philadelphia Phillies,Los Angeles Dodgers,+190,-233,12,10
13 May 2022,,Chicago Cubs,Arizona Diamondbacks,+125,-147,3,4
13 May 2022,,Los Angeles Angels,Athletics,-156,+135,2,0
13 May 2022,,Kansas City Royals,Colorado Rockies,+145,-167,14,10
13 May 2022,,San Francisco Giants,St.Louis Cardinals,-111,-111,8,2
13 May 2022,,New York Yankees,Chicago White Sox,-147,+125,10,4
13 May 2022,,Cleveland Guardians,Minnesota Twins,+145,-167,8,12
13 May 2022,,Boston Red Sox,Texas Rangers,+104,-125,7,1
13 May 2022,,San Diego Padres,Atlanta Braves,+110,-132,11,6
13 May 2022,,Baltimore Orioles,Detroit Tigers,+100,-120,2,4
13 May 2022,,Seattle Mariners,New York Mets,+150,-172,2,1
13 May 2022,,Toronto Blue Jays,Tampa Bay Rays,-135,+114,2,5
13 May 2022,,Houston Astros,Washington Nationals,-161,+140,6,1
13 May 2022,,Milwaukee Brewers,Miami Marlins,-141,+120,2,1
13 May 2022,,Cincinnati Reds,Pittsburgh Pirates,-120,+100,8,2
12 May 2022,,Philadelphia Phillies,Los Angeles Dodgers,+190,-233,9,7
12 May 2022,,New York Yankees,Chicago White Sox,-172,-147,15,7
12 May 2022,,Kansas City Royals,Texas Rangers,+125,-147,1,3
12 May 2022,,Cincinnati Reds,Pittsburgh Pirates,-111,-111,4,0
12 May 2022,,Baltimore Orioles,St.Louis Cardinals,+175,-213,3,2
12 May 2022,,Athletics,Detroit Tigers,+100,-120,5,3
12 May 2022,,Houston Astros,Minnesota Twins,-135,+114,11,3
12 May 2022,,New York Mets,Washington Nationals,-152,+129,4,1
11 May 2022,,Kansas City Royals,Texas Rangers,+114,-135,8,2
11 May 2022,,Baltimore Orioles,St.Louis Cardinals,+195,-238,1,10
11 May 2022,,Boston Red Sox,Atlanta Braves,+100,-120,3,5
11 May 2022,,Athletics,Detroit Tigers,+110,-132,9,0
11 May 2022,,Tampa Bay Rays,Los Angeles Angels,-105,-116,4,2
11 May 2022,,New York Mets,Washington Nationals,-161,+140,3,8
11 May 2022,,Chicago Cubs,San Diego Padres,+145,-167,7,5
11 May 2022,,Colorado Rockies,San Francisco Giants,+185,-227,1,7
11 May 2022,,Miami Marlins,Arizona Diamondbacks,-116,-105,11,3
11 May 2022,,Philadelphia Phillies,Seattle Mariners,+125,-147,4,2
11 May 2022,,Milwaukee Brewers,Cincinnati Reds,-200,+170,11,14
11 May 2022,,Los Angeles Dodgers,Pittsburgh Pirates,-200,+170,3,5
11 May 2022,,Toronto Blue Jays,New York Yankees,+114,-135,3,5
10 May 2022,,Colorado Rockies,San Francisco Giants,+170,-200,2,9
10 May 2022,,Miami Marlins,Arizona Diamondbacks,-105,-116,3,9
10 May 2022,,Chicago Cubs,San Diego Padres,+154,-175,4,5
10 May 2022,,Philadelphia Phillies,Seattle Mariners,-132,+110,4,5
10 May 2022,,Tampa Bay Rays,Los Angeles Angels,+100,-120,0,12
10 May 2022,,Cleveland Guardians,Chicago White Sox,+125,-147,1,4
10 May 2022,,Kansas City Royals,Texas Rangers,+114,-135,4,6
10 May 2022,,Baltimore Orioles,St.Louis Cardinals,+179,-222,5,3
10 May 2022,,Houston Astros,Minnesota Twins,-120,+100,5,0
10 May 2022,,Boston Red Sox,Atlanta Braves,+110,-132,9,4
10 May 2022,,New York Mets,Washington Nationals,-175,+154,4,2
10 May 2022,,Toronto Blue Jays,New York Yankees,+114,-135,5,6
10 May 2022,,Milwaukee Brewers,Cincinnati Reds,-182,+160,5,4
10 May 2022,,Los Angeles Dodgers,Pittsburgh Pirates,-244,+200,11,1
09 May 2022,,Colorado Rockies,San Francisco Giants,+167,-192,5,8
09 May 2022,,Miami Marlins,Arizona Diamondbacks,-141,+120,3,4
09 May 2022,,Chicago Cubs,San Diego Padres,+145,-167,6,0
09 May 2022,,Philadelphia Phillies,Seattle Mariners,-120,+100,9,0
09 May 2022,,Tampa Bay Rays,Los Angeles Angels,-111,-111,3,11
09 May 2022,,Cleveland Guardians,Chicago White Sox,+165,-185,12,9
09 May 2022,,Athletics,Detroit Tigers,+104,-125,2,0
09 May 2022,,Milwaukee Brewers,Cincinnati Reds,-182,+160,5,10
09 May 2022,,Los Angeles Dodgers,Pittsburgh Pirates,-233,+190,1,5
09 May 2022,,Texas Rangers,New York Yankees,+185,-227,0,1
09 May 2022,,Kansas City Royals,Baltimore Orioles,+129,-152,1,6
08 May 2022,,Los Angeles Dodgers,Chicago Cubs,-233,+190,7,1
08 May 2022,,Kansas City Royals,Baltimore Orioles,,,2,4
08 May 2022,,Texas Rangers,New York Yankees,+170,-200,4,2
08 May 2022,,Colorado Rockies,Arizona Diamondbacks,+135,-156,0,4
08 May 2022,,Miami Marlins,San Diego Padres,+135,-156,2,3
08 May 2022,,Tampa Bay Rays,Seattle Mariners,-105,-116,1,2
08 May 2022,,Washington Nationals,Los Angeles Angels,+175,-213,4,5
08 May 2022,,St.Louis Cardinals,San Francisco Giants,+114,-135,3,4
08 May 2022,,Athletics,Minnesota Twins,+140,-161,3,4
08 May 2022,,Detroit Tigers,Houston Astros,+160,-182,0,5
08 May 2022,,Pittsburgh Pirates,Cincinnati Reds,+120,-141,3,7
08 May 2022,,Toronto Blue Jays,Cleveland Guardians,-200,+170,3,4
08 May 2022,,Milwaukee Brewers,Atlanta Braves,+120,-141,2,9
08 May 2022,,Texas Rangers,New York Yankees,+195,-238,1,2
08 May 2022,,New York Mets,Philadelphia Phillies,,,2,3
08 May 2022,,Chicago White Sox,Boston Red Sox,+154,-175,3,2
07 May 2022,,Tampa Bay Rays,Seattle Mariners,-135,+114,8,2
07 May 2022,,Washington Nationals,Los Angeles Angels,+167,-192,7,3
07 May 2022,,Miami Marlins,San Diego Padres,+145,-167,8,0
07 May 2022,,Colorado Rockies,Arizona Diamondbacks,+120,-141,4,1
07 May 2022,,Milwaukee Brewers,Atlanta Braves,+100,-120,2,3
07 May 2022,,St.Louis Cardinals,San Francisco Giants,+114,-135,7,13
07 May 2022,,Toronto Blue Jays,Cleveland Guardians,,,2,8
07 May 2022,,Chicago White Sox,Boston Red Sox,-135,+114,3,1
07 May 2022,,Detroit Tigers,Houston Astros,+170,-200,2,3
07 May 2022,,Athletics,Minnesota Twins,+185,-227,0,1
07 May 2022,,Toronto Blue Jays,Cleveland Guardians,-152,+129,8,3
06 May 2022,,St.Louis Cardinals,San Francisco Giants,+129,-152,3,2
06 May 2022,,Colorado Rockies,Arizona Diamondbacks,-111,-111,1,4
06 May 2022,,Miami Marlins,San Diego Padres,+110,-132,2,3
06 May 2022,,Tampa Bay Rays,Seattle Mariners,-125,+104,8,7
06 May 2022,,Washington Nationals,Los Angeles Angels,+165,-185,0,3
06 May 2022,,Athletics,Minnesota Twins,+165,-185,1,2
06 May 2022,,Detroit Tigers,Houston Astros,+165,-185,2,3
06 May 2022,,Milwaukee Brewers,Atlanta Braves,-116,-105,6,3
06 May 2022,,Chicago White Sox,Boston Red Sox,+145,-167,4,2
05 May 2022,,St.Louis Cardinals,San Francisco Giants,-105,-116,7,1
05 May 2022,,Miami Marlins,San Diego Padres,+104,-125,1,2
05 May 2022,,Tampa Bay Rays,Seattle Mariners,-141,+120,4,3
05 May 2022,,Detroit Tigers,Houston Astros,+154,-175,2,3
05 May 2022,,Minnesota Twins,Baltimore Orioles,-156,+135,3,5
05 May 2022,,New York Mets,Philadelphia Phillies,-135,+114,8,7
05 May 2022,,Toronto Blue Jays,Cleveland Guardians,-132,+110,5,6
05 May 2022,,Washington Nationals,Colorado Rockies,+120,-141,7,9
05 May 2022,,Cincinnati Reds,Milwaukee Brewers,+204,-250,5,10
05 May 2022,,Los Angeles Angels,Boston Red Sox,-132,+110,8,0
04 May 2022,,San Francisco Giants,Los Angeles Dodgers,+150,-172,1,9
04 May 2022,,Washington Nationals,Colorado Rockies,+114,-135,2,5
04 May 2022,,Chicago White Sox,Chicago Cubs,-141,+120,4,3
04 May 2022,,Cincinnati Reds,Milwaukee Brewers,+175,-213,4,18
04 May 2022,,Los Angeles Angels,Boston Red Sox,-147,+125,10,5
04 May 2022,,New York Yankees,Toronto Blue Jays,-156,+135,1,2
04 May 2022,,Minnesota Twins,Baltimore Orioles,-141,+120,4,9
04 May 2022,,Texas Rangers,Philadelphia Phillies,+170,-200,2,1
04 May 2022,,Pittsburgh Pirates,Detroit Tigers,,,7,2
04 May 2022,,San Diego Padres,Cleveland Guardians,,,5,6
04 May 2022,,Tampa Bay Rays,Athletics,-132,+110,3,0
04 May 2022,,Seattle Mariners,Houston Astros,+190,-233,2,7
04 May 2022,,Atlanta Braves,New York Mets,+120,-141,9,2
04 May 2022,,San Diego Padres,Cleveland Guardians,-147,+125,5,4
04 May 2022,,St.Louis Cardinals,Kansas City Royals,-147,+125,10,0
04 May 2022,,Arizona Diamondbacks,Miami Marlins,+150,-172,8,7
03 May 2022,,San Francisco Giants,Los Angeles Dodgers,+120,-141,1,3
03 May 2022,,Tampa Bay Rays,Athletics,-120,+100,10,7
03 May 2022,,Washington Nationals,Colorado Rockies,+125,-147,10,2
03 May 2022,,Seattle Mariners,Houston Astros,+165,-185,0,4
03 May 2022,,St.Louis Cardinals,Kansas City Royals,-141,+120,1,7
03 May 2022,,Chicago White Sox,Chicago Cubs,-141,+120,3,1
03 May 2022,,Cincinnati Reds,Milwaukee Brewers,+204,-250,3,6
03 May 2022,,Los Angeles Angels,Boston Red Sox,-132,+110,0,4
03 May 2022,,New York Yankees,Toronto Blue Jays,-120,+100,9,1
03 May 2022,,Minnesota Twins,Baltimore Orioles,-135,+114,7,2
03 May 2022,,Texas Rangers,Philadelphia Phillies,+167,-192,6,4
03 May 2022,,Arizona Diamondbacks,Miami Marlins,+114,-135,5,4
02 May 2022,,Tampa Bay Rays,Athletics,-167,+145,6,1
02 May 2022,,Seattle Mariners,Houston Astros,+125,-147,0,3
02 May 2022,,Atlanta Braves,New York Mets,-111,-111,5,2
02 May 2022,,New York Yankees,Toronto Blue Jays,+114,-135,3,2
02 May 2022,,Minnesota Twins,Baltimore Orioles,-175,+154,2,1
02 May 2022,,Arizona Diamondbacks,Miami Marlins,+150,-172,5,4
02 May 2022,,Los Angeles Angels,Chicago White Sox,+135,-156,0,3
02 May 2022,,Kansas City Royals,St.Louis Cardinals,+145,-167,0,1
01 May 2022,,Philadelphia Phillies,New York Mets,+165,-185,6,10
01 May 2022,,Detroit Tigers,Los Angeles Dodgers,+215,-263,3,6
01 May 2022,,Cleveland Guardians,Athletics,-120,+100,7,3
01 May 2022,,Washington Nationals,San Francisco Giants,+154,-175,11,5
01 May 2022,,Cincinnati Reds,Colorado Rockies,+135,-156,1,10
01 May 2022,,Atlanta Braves,Texas Rangers,-147,+125,3,7
01 May 2022,,Arizona Diamondbacks,St.Louis Cardinals,+160,-182,5,7
01 May 2022,,Chicago Cubs,Milwaukee Brewers,+179,-222,2,0
01 May 2022,,Los Angeles Angels,Chicago White Sox,-125,+104,6,5
01 May 2022,,New York Yankees,Kansas City Royals,-185,+165,6,4
01 May 2022,,Seattle Mariners,Miami Marlins,+104,-125,7,3
01 May 2022,,Houston Astros,Toronto Blue Jays,+140,-161,2,3
01 May 2022,,San Diego Padres,Pittsburgh Pirates,-172,+150,5,2
01 May 2022,,Minnesota Twins,Tampa Bay Rays,+110,-132,9,3
01 May 2022,,Boston Red Sox,Baltimore Orioles,-141,+120,5,9
30 Apr 2022,,Detroit Tigers,Los Angeles Dodgers,+215,-263,5,1
30 Apr 2022,,Cincinnati Reds,Colorado Rockies,+129,-152,3,4
30 Apr 2022,,Chicago Cubs,Milwaukee Brewers,+170,-200,1,9
30 Apr 2022,,New York Yankees,Kansas City Royals,-185,+165,3,0
30 Apr 2022,,Philadelphia Phillies,New York Mets,+154,-175,4,1
30 Apr 2022,,Atlanta Braves,Texas Rangers,-116,-105,1,3
30 Apr 2022,,Boston Red Sox,Baltimore Orioles,-156,+135,1,2
30 Apr 2022,,San Diego Padres,Pittsburgh Pirates,-200,+170,6,7
30 Apr 2022,,Seattle Mariners,Miami Marlins,+100,-120,1,3
30 Apr 2022,,Minnesota Twins,Tampa Bay Rays,+170,-200,9,1
30 Apr 2022,,Cleveland Guardians,Athletics,-152,+129,3,1
30 Apr 2022,,Los Angeles Angels,Chicago White Sox,-105,-116,0,4
30 Apr 2022,,Washington Nationals,San Francisco Giants,+190,-233,3,9
30 Apr 2022,,Houston Astros,Toronto Blue Jays,+140,-161,1,2
30 Apr 2022,,Arizona Diamondbacks,St.Louis Cardinals,+140,-161,2,0
29 Apr 2022,,Washington Nationals,San Francisco Giants,+204,-250,14,4
29 Apr 2022,,Detroit Tigers,Los Angeles Dodgers,+250,-312,1,5
29 Apr 2022,,Cleveland Guardians,Athletics,-161,+140,9,8
29 Apr 2022,,Cincinnati Reds,Colorado Rockies,-105,-116,4,10
29 Apr 2022,,Arizona Diamondbacks,St.Louis Cardinals,+154,-175,6,2
29 Apr 2022,,Chicago Cubs,Milwaukee Brewers,+135,-156,1,11
29 Apr 2022,,New York Yankees,Kansas City Royals,-200,+170,12,2
29 Apr 2022,,Atlanta Braves,Texas Rangers,-116,-105,6,3
29 Apr 2022,,Minnesota Twins,Tampa Bay Rays,+110,-132,1,6
29 Apr 2022,,Philadelphia Phillies,New York Mets,+104,-125,0,3
29 Apr 2022,,Los Angeles Angels,Chicago White Sox,+100,-120,5,1
29 Apr 2022,,Houston Astros,Toronto Blue Jays,+114,-135,11,7
29 Apr 2022,,Boston Red Sox,Baltimore Orioles,-125,+104,3,1
29 Apr 2022,,Seattle Mariners,Miami Marlins,-120,+100,6,8
29 Apr 2022,,San Diego Padres,Pittsburgh Pirates,-182,+160,7,3
28 Apr 2022,,Arizona Diamondbacks,St.Louis Cardinals,+140,-161,3,8
28 Apr 2022,,Chicago Cubs,Atlanta Braves,+179,-222,1,5
28 Apr 2022,,Cleveland Guardians,Los Angeles Angels,+125,-147,1,4
28 Apr 2022,,Boston Red Sox,Toronto Blue Jays,+120,-141,0,1
28 Apr 2022,,Kansas City Royals,Chicago White Sox,+145,-167,5,2
28 Apr 2022,,Houston Astros,Texas Rangers,-156,+135,3,2
28 Apr 2022,,Detroit Tigers,Minnesota Twins,+120,-141,1,7
28 Apr 2022,,Seattle Mariners,Tampa Bay Rays,+135,-156,1,2
28 Apr 2022,,Baltimore Orioles,New York Yankees,+195,-238,5,10
28 Apr 2022,,Colorado Rockies,Philadelphia Phillies,+175,-213,1,7
28 Apr 2022,,Miami Marlins,Washington Nationals,-147,+125,3,2
28 Apr 2022,,San Diego Padres,Cincinnati Reds,-105,-116,7,5
28 Apr 2022,,Milwaukee Brewers,Pittsburgh Pirates,-147,+125,3,2
27 Apr 2022,,Athletics,San Francisco Giants,+140,-161,1,0
27 Apr 2022,,Cleveland Guardians,Los Angeles Angels,+145,-167,5,9
27 Apr 2022,,Houston Astros,Texas Rangers,-167,+145,4,3
27 Apr 2022,,Detroit Tigers,Minnesota Twins,+125,-147,0,5
27 Apr 2022,,Chicago Cubs,Atlanta Braves,+160,-182,6,3
27 Apr 2022,,Boston Red Sox,Toronto Blue Jays,+140,-161,7,1
27 Apr 2022,,Baltimore Orioles,New York Yankees,+190,-233,2,5
27 Apr 2022,,Miami Marlins,Washington Nationals,-147,+125,2,1
27 Apr 2022,,Colorado Rockies,Philadelphia Phillies,+179,-222,3,7
27 Apr 2022,,San Diego Padres,Cincinnati Reds,-116,-105,8,5
27 Apr 2022,,Seattle Mariners,Tampa Bay Rays,+129,-152,2,3
27 Apr 2022,,Milwaukee Brewers,Pittsburgh Pirates,-172,+150,3,1
27 Apr 2022,,Los Angeles Dodgers,Arizona Diamondbacks,-185,+165,1,3
27 Apr 2022,,Kansas City Royals,Chicago White Sox,+170,-200,3,7
27 Apr 2022,,New York Mets,St.Louis Cardinals,-111,-111,5,10
26 Apr 2022,,Athletics,San Francisco Giants,+215,-263,2,8
26 Apr 2022,,Los Angeles Dodgers,Arizona Diamondbacks,-200,+170,3,5
26 Apr 2022,,Cleveland Guardians,Los Angeles Angels,+167,-192,1,4
26 Apr 2022,,Houston Astros,Texas Rangers,-132,+110,5,1
26 Apr 2022,,New York Mets,St.Louis Cardinals,-111,-111,3,0
26 Apr 2022,,Detroit Tigers,Minnesota Twins,+154,-175,4,5
26 Apr 2022,,Chicago Cubs,Atlanta Braves,+175,-213,1,3
26 Apr 2022,,Kansas City Royals,Chicago White Sox,+140,-161,6,0
26 Apr 2022,,Boston Red Sox,Toronto Blue Jays,+114,-135,5,6
26 Apr 2022,,Baltimore Orioles,New York Yankees,+215,-263,8,12
26 Apr 2022,,Miami Marlins,Washington Nationals,-135,+114,5,2
26 Apr 2022,,Colorado Rockies,Philadelphia Phillies,+179,-222,3,10
26 Apr 2022,,San Diego Padres,Cincinnati Reds,-172,+150,9,6
26 Apr 2022,,Seattle Mariners,Tampa Bay Rays,+104,-125,8,4
26 Apr 2022,,Milwaukee Brewers,Pittsburgh Pirates,-172,+150,12,8
25 Apr 2022,,Los Angeles Dodgers,Arizona Diamondbacks,-182,+160,4,0
25 Apr 2022,,Cleveland Guardians,Los Angeles Angels,+129,-152,0,3
25 Apr 2022,,Houston Astros,Texas Rangers,-120,+100,2,6
25 Apr 2022,,New York Mets,St.Louis Cardinals,-116,-105,5,2
25 Apr 2022,,Boston Red Sox,Toronto Blue Jays,+154,-175,2,6
25 Apr 2022,,Colorado Rockies,Philadelphia Phillies,+129,-152,2,8
25 Apr 2022,,San Francisco Giants,Milwaukee Brewers,+170,-200,4,2
24 Apr 2022,,Milwaukee Brewers,Philadelphia Phillies,+120,-141,1,0
24 Apr 2022,,New York Mets,Arizona Diamondbacks,-182,+160,6,2
24 Apr 2022,,Kansas City Royals,Seattle Mariners,+170,-200,4,5
24 Apr 2022,,Los Angeles Dodgers,San Diego Padres,-172,+150,10,2
24 Apr 2022,,Texas Rangers,Athletics,-116,-105,0,2
24 Apr 2022,,Baltimore Orioles,Los Angeles Angels,+170,-200,6,7
24 Apr 2022,,Pittsburgh Pirates,Chicago Cubs,+135,-156,4,3
24 Apr 2022,,Chicago White Sox,Minnesota Twins,-111,-111,4,6
24 Apr 2022,,Toronto Blue Jays,Houston Astros,+104,-125,7,8
24 Apr 2022,,St.Louis Cardinals,Cincinnati Reds,-152,+129,1,4
24 Apr 2022,,Miami Marlins,Atlanta Braves,+110,-132,5,4
24 Apr 2022,,Cleveland Guardians,New York Yankees,+175,-213,2,10
24 Apr 2022,,San Francisco Giants,Washington Nationals,-185,+165,12,3
24 Apr 2022,,Boston Red Sox,Tampa Bay Rays,+160,-182,2,5
24 Apr 2022,,Colorado Rockies,Detroit Tigers,+110,-132,6,2
23 Apr 2022,,Kansas City Royals,Seattle Mariners,+154,-175,7,13
23 Apr 2022,,Baltimore Orioles,Los Angeles Angels,+165,-185,5,4
23 Apr 2022,,Los Angeles Dodgers,San Diego Padres,-147,+125,2,3
23 Apr 2022,,New York Mets,Arizona Diamondbacks,-156,+135,2,5
23 Apr 2022,,Miami Marlins,Atlanta Braves,+125,-147,9,7
23 Apr 2022,,Colorado Rockies,Detroit Tigers,,,3,2
23 Apr 2022,,Boston Red Sox,Tampa Bay Rays,+140,-161,2,3
23 Apr 2022,,St.Louis Cardinals,Cincinnati Reds,-105,-116,5,0
23 Apr 2022,,Toronto Blue Jays,Houston Astros,-132,+110,3,2
23 Apr 2022,,Texas Rangers,Athletics,+129,-152,2,0
23 Apr 2022,,Chicago White Sox,Minnesota Twins,+129,-152,2,9
23 Apr 2022,,Milwaukee Brewers,Philadelphia Phillies,+125,-147,5,3
23 Apr 2022,,Pittsburgh Pirates,Chicago Cubs,+145,-167,0,21
23 Apr 2022,,Colorado Rockies,Detroit Tigers,,,0,13
23 Apr 2022,,Cleveland Guardians,New York Yankees,+170,-200,4,5
23 Apr 2022,,San Francisco Giants,Washington Nationals,-175,+154,5,2
22 Apr 2022,,New York Mets,Arizona Diamondbacks,-125,+104,6,5
22 Apr 2022,,Texas Rangers,Athletics,+104,-125,8,1
22 Apr 2022,,Kansas City Royals,Seattle Mariners,+125,-147,1,4
22 Apr 2022,,Los Angeles Dodgers,San Diego Padres,-116,-105,6,1
22 Apr 2022,,Baltimore Orioles,Los Angeles Angels,+195,-238,5,3
22 Apr 2022,,Chicago White Sox,Minnesota Twins,+110,-132,1,2
22 Apr 2022,,Toronto Blue Jays,Houston Astros,-125,+104,4,3
22 Apr 2022,,Pittsburgh Pirates,Chicago Cubs,+154,-175,4,2
22 Apr 2022,,Miami Marlins,Atlanta Braves,+160,-182,0,3
22 Apr 2022,,Boston Red Sox,Tampa Bay Rays,+135,-156,4,3
22 Apr 2022,,Cleveland Guardians,New York Yankees,+165,-185,1,4
22 Apr 2022,,Milwaukee Brewers,Philadelphia Phillies,+135,-156,2,4
22 Apr 2022,,San Francisco Giants,Washington Nationals,-156,+135,7,1
22 Apr 2022,,St.Louis Cardinals,Cincinnati Reds,-120,+100,4,2
21 Apr 2022,,Texas Rangers,Seattle Mariners,+110,-132,8,6
21 Apr 2022,,Pittsburgh Pirates,Chicago Cubs,+135,-156,4,3
21 Apr 2022,,St.Louis Cardinals,Miami Marlins,+114,-135,0,5
21 Apr 2022,,Arizona Diamondbacks,Washington Nationals,+110,-132,4,3
21 Apr 2022,,Baltimore Orioles,Athletics,+110,-132,4,6
21 Apr 2022,,Minnesota Twins,Kansas City Royals,-147,+125,1,0
21 Apr 2022,,Toronto Blue Jays,Boston Red Sox,-116,-105,3,2
21 Apr 2022,,Chicago White Sox,Cleveland Guardians,-152,+129,3,6
21 Apr 2022,,New York Yankees,Detroit Tigers,-167,+145,0,3
21 Apr 2022,,San Francisco Giants,New York Mets,+114,-135,2,6
20 Apr 2022,,Texas Rangers,Seattle Mariners,+120,-141,2,4
20 Apr 2022,,Minnesota Twins,Kansas City Royals,-120,+100,0,2
20 Apr 2022,,Toronto Blue Jays,Boston Red Sox,-120,+100,6,1
20 Apr 2022,,San Francisco Giants,New York Mets,+100,-120,5,2
20 Apr 2022,,Arizona Diamondbacks,Washington Nationals,+104,-125,11,2
20 Apr 2022,,New York Yankees,Detroit Tigers,-172,+150,5,3
20 Apr 2022,,Los Angeles Angels,Houston Astros,-116,-105,6,0
20 Apr 2022,,St.Louis Cardinals,Miami Marlins,+110,-132,2,0
20 Apr 2022,,Tampa Bay Rays,Chicago Cubs,-111,-111,8,2
20 Apr 2022,,Baltimore Orioles,Athletics,-105,-116,1,0
20 Apr 2022,,Chicago White Sox,Cleveland Guardians,+110,-132,1,2
20 Apr 2022,,Cincinnati Reds,San Diego Padres,+170,-200,0,6
20 Apr 2022,,Philadelphia Phillies,Colorado Rockies,-116,-105,9,6
20 Apr 2022,,Chicago White Sox,Cleveland Guardians,,,1,11
20 Apr 2022,,Pittsburgh Pirates,Milwaukee Brewers,+200,-244,2,4
19 Apr 2022,,Atlanta Braves,Los Angeles Dodgers,+114,-135,3,1
19 Apr 2022,,Baltimore Orioles,Athletics,+110,-132,1,2
19 Apr 2022,,Cincinnati Reds,San Diego Padres,+154,-175,2,6
19 Apr 2022,,Texas Rangers,Seattle Mariners,+125,-147,2,6
19 Apr 2022,,Philadelphia Phillies,Colorado Rockies,-125,+104,5,6
19 Apr 2022,,Los Angeles Angels,Houston Astros,-152,+129,7,2
19 Apr 2022,,Minnesota Twins,Kansas City Royals,-147,+125,3,4
19 Apr 2022,,Tampa Bay Rays,Chicago Cubs,-120,+100,6,5
19 Apr 2022,,Pittsburgh Pirates,Milwaukee Brewers,+190,-233,2,5
19 Apr 2022,,Toronto Blue Jays,Boston Red Sox,-147,+125,1,2
19 Apr 2022,,New York Yankees,Detroit Tigers,-172,+150,4,2
19 Apr 2022,,St.Louis Cardinals,Miami Marlins,-116,-105,5,1
19 Apr 2022,,San Francisco Giants,New York Mets,,,4,5
19 Apr 2022,,Arizona Diamondbacks,Washington Nationals,,,1,6
18 Apr 2022,,Atlanta Braves,Los Angeles Dodgers,+129,-152,4,7
18 Apr 2022,,Baltimore Orioles,Athletics,+165,-185,1,5
18 Apr 2022,,Cincinnati Reds,San Diego Padres,+165,-185,1,4
18 Apr 2022,,Philadelphia Phillies,Colorado Rockies,-132,+110,1,4
18 Apr 2022,,Los Angeles Angels,Houston Astros,+125,-147,3,8
18 Apr 2022,,Tampa Bay Rays,Chicago Cubs,-116,-105,2,4
