date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
16 Jul 2021,,San Francisco Giants,St.Louis Cardinals,-111,-120,7,2
16 Jul 2021,,Baltimore Orioles,Kansas City Royals,+135,-167,2,9
16 Jul 2021,,Houston Astros,Chicago White Sox,-135,+104,7,1
16 Jul 2021,,Tampa Bay Rays,Atlanta Braves,+104,-135,7,6
16 Jul 2021,,Milwaukee Brewers,Cincinnati Reds,+104,-135,11,6
16 Jul 2021,,Texas Rangers,Toronto Blue Jays,+220,-286,2,10
16 Jul 2021,,Boston Red Sox,New York Yankees,-120,-111,4,0
16 Jul 2021,,New York Mets,Pittsburgh Pirates,-172,+140,1,4
16 Jul 2021,,San Diego Padres,Washington Nationals,-156,+125,24,8
16 Jul 2021,,Miami Marlins,Philadelphia Phillies,-135,+104,2,5
13 Jul 2021,,American League,National League,-111,-120,5,2
11 Jul 2021,,Arizona Diamondbacks,Los Angeles Dodgers,+265,-333,4,7
11 Jul 2021,,Colorado Rockies,San Diego Padres,+165,-200,3,1
11 Jul 2021,,Los Angeles Angels,Seattle Mariners,-105,-125,7,1
11 Jul 2021,,Washington Nationals,San Francisco Giants,+170,-213,1,3
11 Jul 2021,,Athletics,Texas Rangers,-152,+120,4,1
11 Jul 2021,,Cincinnati Reds,Milwaukee Brewers,+150,-182,3,1
11 Jul 2021,,Detroit Tigers,Minnesota Twins,+200,-250,9,12
11 Jul 2021,,New York Yankees,Houston Astros,+110,-141,7,8
11 Jul 2021,,Atlanta Braves,Miami Marlins,+110,-141,4,7
11 Jul 2021,,Philadelphia Phillies,Boston Red Sox,+170,-213,5,4
11 Jul 2021,,Pittsburgh Pirates,New York Mets,+185,-233,6,5
11 Jul 2021,,Toronto Blue Jays,Tampa Bay Rays,-141,+110,3,1
11 Jul 2021,,Chicago White Sox,Baltimore Orioles,-182,+150,7,5
10 Jul 2021,,Arizona Diamondbacks,Los Angeles Dodgers,+260,-345,1,22
10 Jul 2021,,Colorado Rockies,San Diego Padres,+175,-222,3,0
10 Jul 2021,,Los Angeles Angels,Seattle Mariners,-116,-116,0,2
10 Jul 2021,,St.Louis Cardinals,Chicago Cubs,-116,-116,6,0
10 Jul 2021,,Cincinnati Reds,Milwaukee Brewers,+179,-227,4,3
10 Jul 2021,,New York Yankees,Houston Astros,-116,-116,1,0
10 Jul 2021,,Pittsburgh Pirates,New York Mets,+200,-250,2,4
10 Jul 2021,,Kansas City Royals,Cleveland Guardians,+100,-132,6,14
10 Jul 2021,,Atlanta Braves,Miami Marlins,-111,-120,5,4
10 Jul 2021,,Philadelphia Phillies,Boston Red Sox,+140,-172,11,2
10 Jul 2021,,Pittsburgh Pirates,New York Mets,+165,-200,6,2
10 Jul 2021,,Athletics,Texas Rangers,-135,+104,8,4
10 Jul 2021,,Chicago White Sox,Baltimore Orioles,-222,+175,8,3
10 Jul 2021,,Washington Nationals,San Francisco Giants,+170,-213,4,10
10 Jul 2021,,Detroit Tigers,Minnesota Twins,+165,-185,4,9
10 Jul 2021,,Toronto Blue Jays,Tampa Bay Rays,-116,-116,2,5
09 Jul 2021,,Arizona Diamondbacks,Los Angeles Dodgers,+220,-286,5,2
09 Jul 2021,,Colorado Rockies,San Diego Padres,+175,-222,2,4
09 Jul 2021,,Los Angeles Angels,Seattle Mariners,-132,+100,3,7
09 Jul 2021,,Washington Nationals,San Francisco Giants,+129,-161,3,5
09 Jul 2021,,Cincinnati Reds,Milwaukee Brewers,+100,-132,2,0
09 Jul 2021,,Detroit Tigers,Minnesota Twins,+200,-250,2,4
09 Jul 2021,,New York Yankees,Houston Astros,+110,-141,4,0
09 Jul 2021,,Athletics,Texas Rangers,-141,+110,2,3
09 Jul 2021,,Atlanta Braves,Miami Marlins,-156,+125,5,0
09 Jul 2021,,Philadelphia Phillies,Boston Red Sox,+104,-135,5,11
09 Jul 2021,,Kansas City Royals,Cleveland Guardians,+129,-161,1,2
09 Jul 2021,,Pittsburgh Pirates,New York Mets,+179,-227,4,13
09 Jul 2021,,Toronto Blue Jays,Tampa Bay Rays,+100,-132,1,7
09 Jul 2021,,Chicago White Sox,Baltimore Orioles,-141,+110,12,1
09 Jul 2021,,St.Louis Cardinals,Chicago Cubs,+129,-161,5,10
08 Jul 2021,,Washington Nationals,San Diego Padres,+129,-161,8,9
08 Jul 2021,,Cincinnati Reds,Milwaukee Brewers,-111,-120,3,5
08 Jul 2021,,Detroit Tigers,Minnesota Twins,+104,-135,3,5
08 Jul 2021,,Philadelphia Phillies,Chicago Cubs,-116,-116,8,0
08 Jul 2021,,Kansas City Royals,Cleveland Guardians,+114,-147,4,7
08 Jul 2021,,New York Yankees,Seattle Mariners,-147,+114,0,4
08 Jul 2021,,Colorado Rockies,Arizona Diamondbacks,-105,-125,9,3
08 Jul 2021,,Athletics,Houston Astros,+154,-185,2,1
08 Jul 2021,,Los Angeles Dodgers,Miami Marlins,-167,+135,6,1
07 Jul 2021,,New York Yankees,Seattle Mariners,-105,-125,5,4
07 Jul 2021,,Washington Nationals,San Diego Padres,+145,-175,15,5
07 Jul 2021,,St.Louis Cardinals,San Francisco Giants,+154,-185,2,5
07 Jul 2021,,Colorado Rockies,Arizona Diamondbacks,-111,-120,4,6
07 Jul 2021,,Athletics,Houston Astros,+135,-167,3,4
07 Jul 2021,,Philadelphia Phillies,Chicago Cubs,-147,+114,3,8
07 Jul 2021,,Toronto Blue Jays,Baltimore Orioles,-213,+170,10,2
07 Jul 2021,,Boston Red Sox,Los Angeles Angels,-141,+110,4,5
07 Jul 2021,,Cincinnati Reds,Kansas City Royals,-135,+104,5,2
07 Jul 2021,,Cleveland Guardians,Tampa Bay Rays,+185,-233,0,4
07 Jul 2021,,Milwaukee Brewers,New York Mets,+150,-182,3,4
07 Jul 2021,,Detroit Tigers,Texas Rangers,+125,-156,5,3
07 Jul 2021,,Chicago White Sox,Minnesota Twins,-125,-105,6,1
07 Jul 2021,,Atlanta Braves,Pittsburgh Pirates,-167,+135,14,3
07 Jul 2021,,Cleveland Guardians,Tampa Bay Rays,+129,-161,1,8
06 Jul 2021,,New York Yankees,Seattle Mariners,-175,+145,12,1
06 Jul 2021,,Washington Nationals,San Diego Padres,+145,-175,4,7
06 Jul 2021,,St.Louis Cardinals,San Francisco Giants,+110,-141,6,5
06 Jul 2021,,Colorado Rockies,Arizona Diamondbacks,+110,-141,3,4
06 Jul 2021,,Boston Red Sox,Los Angeles Angels,-120,-111,3,5
06 Jul 2021,,Athletics,Houston Astros,+140,-172,6,9
06 Jul 2021,,Chicago White Sox,Minnesota Twins,-132,+100,4,1
06 Jul 2021,,Cincinnati Reds,Kansas City Royals,-167,+135,6,7
06 Jul 2021,,Philadelphia Phillies,Chicago Cubs,-147,+114,15,10
06 Jul 2021,,Detroit Tigers,Texas Rangers,+154,-185,5,10
06 Jul 2021,,Los Angeles Dodgers,Miami Marlins,-147,+114,1,2
06 Jul 2021,,Atlanta Braves,Pittsburgh Pirates,-192,+160,1,2
06 Jul 2021,,Toronto Blue Jays,Baltimore Orioles,-213,+170,5,7
05 Jul 2021,,Washington Nationals,San Diego Padres,+215,-270,7,5
05 Jul 2021,,Boston Red Sox,Los Angeles Angels,-135,+104,5,4
05 Jul 2021,,Cincinnati Reds,Kansas City Royals,+104,-135,6,2
05 Jul 2021,,Philadelphia Phillies,Chicago Cubs,+125,-156,13,3
05 Jul 2021,,Detroit Tigers,Texas Rangers,+140,-172,7,3
05 Jul 2021,,Chicago White Sox,Minnesota Twins,-135,+104,5,8
05 Jul 2021,,Cleveland Guardians,Tampa Bay Rays,+170,-200,8,9
05 Jul 2021,,Milwaukee Brewers,New York Mets,-135,+104,2,4
05 Jul 2021,,Atlanta Braves,Pittsburgh Pirates,-213,+170,1,11
05 Jul 2021,,Los Angeles Dodgers,Miami Marlins,-135,+104,4,5
05 Jul 2021,,St.Louis Cardinals,San Francisco Giants,+175,-222,5,3
04 Jul 2021,,San Francisco Giants,Arizona Diamondbacks,-192,+160,5,2
04 Jul 2021,,New York Mets,New York Yankees,+120,-152,2,4
04 Jul 2021,,Texas Rangers,Seattle Mariners,+114,-147,1,4
04 Jul 2021,,Boston Red Sox,Athletics,-116,-116,1,0
04 Jul 2021,,Baltimore Orioles,Los Angeles Angels,+190,-238,5,6
04 Jul 2021,,St.Louis Cardinals,Colorado Rockies,+129,-161,2,3
04 Jul 2021,,Minnesota Twins,Kansas City Royals,-141,+110,6,2
04 Jul 2021,,New York Mets,New York Yankees,+145,-175,10,5
04 Jul 2021,,Miami Marlins,Atlanta Braves,+150,-182,7,8
04 Jul 2021,,Chicago White Sox,Detroit Tigers,-182,+150,5,6
04 Jul 2021,,Houston Astros,Cleveland Guardians,-156,+125,4,3
04 Jul 2021,,Chicago Cubs,Cincinnati Reds,-111,-120,2,3
04 Jul 2021,,Tampa Bay Rays,Toronto Blue Jays,+150,-182,5,1
04 Jul 2021,,Milwaukee Brewers,Pittsburgh Pirates,-192,+160,0,2
04 Jul 2021,,San Diego Padres,Philadelphia Phillies,-141,+110,11,1
04 Jul 2021,,Los Angeles Dodgers,Washington Nationals,-141,+110,5,1
03 Jul 2021,,San Francisco Giants,Arizona Diamondbacks,-167,+135,6,5
03 Jul 2021,,Boston Red Sox,Athletics,+114,-147,6,7
03 Jul 2021,,Miami Marlins,Atlanta Braves,+100,-132,3,2
03 Jul 2021,,Chicago Cubs,Cincinnati Reds,+104,-135,2,3
03 Jul 2021,,Chicago White Sox,Detroit Tigers,-116,-116,5,11
03 Jul 2021,,Minnesota Twins,Kansas City Royals,+100,-132,3,6
03 Jul 2021,,Milwaukee Brewers,Pittsburgh Pirates,-161,+129,11,2
03 Jul 2021,,San Diego Padres,Philadelphia Phillies,-161,+140,2,4
03 Jul 2021,,Tampa Bay Rays,Toronto Blue Jays,+100,-132,3,6
03 Jul 2021,,New York Mets,New York Yankees,+125,-156,8,3
02 Jul 2021,,Texas Rangers,Seattle Mariners,+100,-132,4,5
02 Jul 2021,,San Francisco Giants,Arizona Diamondbacks,-161,+129,11,4
02 Jul 2021,,Boston Red Sox,Athletics,-125,-105,3,2
02 Jul 2021,,Baltimore Orioles,Los Angeles Angels,+160,-192,7,8
02 Jul 2021,,St.Louis Cardinals,Colorado Rockies,-120,-111,9,3
02 Jul 2021,,Minnesota Twins,Kansas City Royals,-116,-116,4,7
02 Jul 2021,,Miami Marlins,Atlanta Braves,-111,-120,0,1
02 Jul 2021,,Chicago Cubs,Cincinnati Reds,+120,-152,1,2
02 Jul 2021,,Chicago White Sox,Detroit Tigers,-152,+120,8,2
02 Jul 2021,,Houston Astros,Cleveland Guardians,-167,+135,6,3
02 Jul 2021,,Tampa Bay Rays,Toronto Blue Jays,+104,-135,1,11
02 Jul 2021,,Los Angeles Dodgers,Washington Nationals,-132,+100,10,5
02 Jul 2021,,Milwaukee Brewers,Pittsburgh Pirates,-132,+100,7,2
02 Jul 2021,,San Diego Padres,Philadelphia Phillies,-105,-125,3,4
01 Jul 2021,,San Francisco Giants,Arizona Diamondbacks,-156,+125,3,5
01 Jul 2021,,St.Louis Cardinals,Colorado Rockies,-116,-105,2,5
01 Jul 2021,,New York Mets,Atlanta Braves,-182,+150,3,4
01 Jul 2021,,San Diego Padres,Cincinnati Reds,+104,-135,4,5
01 Jul 2021,,Houston Astros,Cleveland Guardians,-185,+154,7,2
01 Jul 2021,,Los Angeles Dodgers,Washington Nationals,-147,+114,6,2
01 Jul 2021,,Milwaukee Brewers,Pittsburgh Pirates,-270,+215,7,2
01 Jul 2021,,Texas Rangers,Athletics,+165,-200,8,3
01 Jul 2021,,Minnesota Twins,Chicago White Sox,+125,-156,5,8
01 Jul 2021,,Kansas City Royals,Boston Red Sox,+210,-263,1,15
01 Jul 2021,,Seattle Mariners,Toronto Blue Jays,+170,-213,7,2
30 Jun 2021,,Texas Rangers,Athletics,+165,-200,1,3
30 Jun 2021,,Baltimore Orioles,Houston Astros,+240,-323,5,2
30 Jun 2021,,Minnesota Twins,Chicago White Sox,+104,-135,3,13
30 Jun 2021,,New York Mets,Atlanta Braves,+135,-167,2,20
30 Jun 2021,,Kansas City Royals,Boston Red Sox,+125,-147,2,6
30 Jun 2021,,San Diego Padres,Cincinnati Reds,-120,+100,7,5
30 Jun 2021,,Detroit Tigers,Cleveland Guardians,-105,-125,7,1
30 Jun 2021,,Seattle Mariners,Toronto Blue Jays,+210,-263,9,7
30 Jun 2021,,Los Angeles Angels,New York Yankees,-105,-125,11,8
30 Jun 2021,,Miami Marlins,Philadelphia Phillies,+200,-250,11,6
30 Jun 2021,,Detroit Tigers,Cleveland Guardians,+165,-200,9,4
30 Jun 2021,,Tampa Bay Rays,Washington Nationals,-135,+104,6,15
30 Jun 2021,,Pittsburgh Pirates,Colorado Rockies,+140,-172,2,6
30 Jun 2021,,Chicago Cubs,Milwaukee Brewers,+129,-161,7,15
30 Jun 2021,,Arizona Diamondbacks,St.Louis Cardinals,+179,-227,4,7
29 Jun 2021,,San Francisco Giants,Los Angeles Dodgers,+135,-156,1,3
29 Jun 2021,,Texas Rangers,Athletics,+170,-213,5,4
29 Jun 2021,,Pittsburgh Pirates,Colorado Rockies,+154,-185,0,8
29 Jun 2021,,Arizona Diamondbacks,St.Louis Cardinals,+135,-167,2,3
29 Jun 2021,,Baltimore Orioles,Houston Astros,+235,-312,13,3
29 Jun 2021,,Chicago Cubs,Milwaukee Brewers,+204,-250,1,2
29 Jun 2021,,Minnesota Twins,Chicago White Sox,+104,-135,6,7
29 Jun 2021,,New York Mets,Atlanta Braves,+140,-172,4,3
29 Jun 2021,,Kansas City Royals,Boston Red Sox,+190,-238,6,7
29 Jun 2021,,San Diego Padres,Cincinnati Reds,-161,+140,5,4
29 Jun 2021,,Seattle Mariners,Toronto Blue Jays,+190,-238,3,9
29 Jun 2021,,Los Angeles Angels,New York Yankees,+125,-156,5,11
29 Jun 2021,,Miami Marlins,Philadelphia Phillies,-116,-116,3,4
29 Jun 2021,,Tampa Bay Rays,Washington Nationals,-116,-116,3,4
28 Jun 2021,,San Francisco Giants,Los Angeles Dodgers,+150,-182,2,3
28 Jun 2021,,Arizona Diamondbacks,St.Louis Cardinals,+145,-175,1,7
28 Jun 2021,,Baltimore Orioles,Houston Astros,+270,-370,9,7
28 Jun 2021,,Chicago Cubs,Milwaukee Brewers,+125,-156,4,14
28 Jun 2021,,Kansas City Royals,Boston Red Sox,+129,-161,5,6
28 Jun 2021,,Detroit Tigers,Cleveland Guardians,+129,-161,5,13
28 Jun 2021,,Los Angeles Angels,New York Yankees,+140,-172,5,3
28 Jun 2021,,New York Mets,Washington Nationals,+110,-141,4,8
28 Jun 2021,,Philadelphia Phillies,Cincinnati Reds,+140,-172,4,12
28 Jun 2021,,Pittsburgh Pirates,Colorado Rockies,-105,-125,0,2
27 Jun 2021,,Chicago Cubs,Los Angeles Dodgers,+175,-222,1,7
27 Jun 2021,,Arizona Diamondbacks,San Diego Padres,+220,-286,4,5
27 Jun 2021,,Seattle Mariners,Chicago White Sox,,,5,7
27 Jun 2021,,Athletics,San Francisco Giants,+140,-172,6,2
27 Jun 2021,,Kansas City Royals,Texas Rangers,-116,-116,1,4
27 Jun 2021,,Pittsburgh Pirates,St.Louis Cardinals,+120,-152,7,2
27 Jun 2021,,Seattle Mariners,Chicago White Sox,,,3,2
27 Jun 2021,,Cleveland Guardians,Minnesota Twins,+110,-141,2,8
27 Jun 2021,,Colorado Rockies,Milwaukee Brewers,+160,-192,0,5
27 Jun 2021,,Atlanta Braves,Cincinnati Reds,+120,-152,4,0
27 Jun 2021,,New York Yankees,Boston Red Sox,-156,+125,2,9
27 Jun 2021,,Houston Astros,Detroit Tigers,-175,+145,1,2
27 Jun 2021,,Los Angeles Angels,Tampa Bay Rays,+129,-161,6,4
27 Jun 2021,,Washington Nationals,Miami Marlins,-141,+110,5,1
27 Jun 2021,,Philadelphia Phillies,New York Mets,+104,-135,4,2
27 Jun 2021,,Baltimore Orioles,Toronto Blue Jays,+215,-270,2,5
26 Jun 2021,,Arizona Diamondbacks,San Diego Padres,+225,-278,10,1
26 Jun 2021,,Athletics,San Francisco Giants,+110,-132,5,6
26 Jun 2021,,New York Yankees,Boston Red Sox,-161,+140,2,4
26 Jun 2021,,Chicago Cubs,Los Angeles Dodgers,+175,-222,2,3
26 Jun 2021,,Houston Astros,Detroit Tigers,,,3,2
26 Jun 2021,,Atlanta Braves,Cincinnati Reds,+104,-135,1,4
26 Jun 2021,,Colorado Rockies,Milwaukee Brewers,+150,-182,4,10
26 Jun 2021,,Los Angeles Angels,Tampa Bay Rays,+129,-161,3,13
26 Jun 2021,,Washington Nationals,Miami Marlins,-116,-116,2,3
26 Jun 2021,,Philadelphia Phillies,New York Mets,+220,-286,3,4
26 Jun 2021,,Kansas City Royals,Texas Rangers,+129,-161,0,8
26 Jun 2021,,Baltimore Orioles,Toronto Blue Jays,+220,-286,4,12
26 Jun 2021,,Pittsburgh Pirates,St.Louis Cardinals,+135,-167,1,3
26 Jun 2021,,Houston Astros,Detroit Tigers,,,1,3
25 Jun 2021,,Arizona Diamondbacks,San Diego Padres,+260,-345,5,11
25 Jun 2021,,Chicago Cubs,Los Angeles Dodgers,+150,-182,2,6
25 Jun 2021,,Athletics,San Francisco Giants,-120,-111,0,2
25 Jun 2021,,Pittsburgh Pirates,St.Louis Cardinals,+129,-152,5,4
25 Jun 2021,,Seattle Mariners,Chicago White Sox,+165,-185,9,3
25 Jun 2021,,Cleveland Guardians,Minnesota Twins,+129,-152,7,8
25 Jun 2021,,Kansas City Royals,Texas Rangers,+100,-132,4,9
25 Jun 2021,,Atlanta Braves,Cincinnati Reds,-116,-116,3,2
25 Jun 2021,,New York Yankees,Boston Red Sox,-132,+100,3,5
25 Jun 2021,,Los Angeles Angels,Tampa Bay Rays,+150,-182,3,4
25 Jun 2021,,Washington Nationals,Miami Marlins,+114,-147,2,11
25 Jun 2021,,Baltimore Orioles,Toronto Blue Jays,+215,-270,6,5
25 Jun 2021,,Colorado Rockies,Milwaukee Brewers,+225,-294,4,5
25 Jun 2021,,Philadelphia Phillies,New York Mets,,,1,2
24 Jun 2021,,Chicago Cubs,Los Angeles Dodgers,+215,-270,4,0
24 Jun 2021,,Pittsburgh Pirates,St.Louis Cardinals,+129,-161,8,2
24 Jun 2021,,Cleveland Guardians,Minnesota Twins,+170,-213,4,1
24 Jun 2021,,Atlanta Braves,Cincinnati Reds,+110,-141,3,5
24 Jun 2021,,Boston Red Sox,Tampa Bay Rays,-116,-116,0,1
24 Jun 2021,,Houston Astros,Detroit Tigers,-250,+204,12,3
24 Jun 2021,,Washington Nationals,Miami Marlins,-125,-105,7,3
24 Jun 2021,,Baltimore Orioles,Toronto Blue Jays,+160,-192,0,9
24 Jun 2021,,Athletics,Texas Rangers,-152,+120,5,1
24 Jun 2021,,Kansas City Royals,New York Yankees,+175,-222,1,8
23 Jun 2021,,Los Angeles Dodgers,San Diego Padres,-111,-120,3,5
23 Jun 2021,,Athletics,Texas Rangers,-156,+125,3,5
23 Jun 2021,,Atlanta Braves,New York Mets,+120,-152,3,7
23 Jun 2021,,Boston Red Sox,Tampa Bay Rays,+129,-161,2,8
23 Jun 2021,,Toronto Blue Jays,Miami Marlins,-132,+100,3,1
23 Jun 2021,,Houston Astros,Baltimore Orioles,-233,+185,13,0
23 Jun 2021,,Kansas City Royals,New York Yankees,+150,-182,5,6
23 Jun 2021,,Colorado Rockies,Seattle Mariners,-116,-116,5,2
23 Jun 2021,,San Francisco Giants,Los Angeles Angels,-135,+104,9,3
23 Jun 2021,,Milwaukee Brewers,Arizona Diamondbacks,-233,+185,3,2
23 Jun 2021,,St.Louis Cardinals,Detroit Tigers,-132,+100,2,6
23 Jun 2021,,Washington Nationals,Philadelphia Phillies,-116,-116,13,12
23 Jun 2021,,Chicago White Sox,Pittsburgh Pirates,-172,+140,4,3
22 Jun 2021,,Colorado Rockies,Seattle Mariners,+145,-175,1,2
22 Jun 2021,,Los Angeles Dodgers,San Diego Padres,-135,+104,2,3
22 Jun 2021,,Milwaukee Brewers,Arizona Diamondbacks,-156,+125,5,0
22 Jun 2021,,San Francisco Giants,Los Angeles Angels,+104,-135,5,0
22 Jun 2021,,Athletics,Texas Rangers,-141,+110,13,6
22 Jun 2021,,Cleveland Guardians,Chicago Cubs,+170,-213,1,7
22 Jun 2021,,Atlanta Braves,New York Mets,-120,-111,3,0
22 Jun 2021,,Boston Red Sox,Tampa Bay Rays,+100,-132,9,5
22 Jun 2021,,St.Louis Cardinals,Detroit Tigers,-125,-105,2,8
22 Jun 2021,,Toronto Blue Jays,Miami Marlins,-111,-120,2,1
22 Jun 2021,,Houston Astros,Baltimore Orioles,-200,+165,3,1
22 Jun 2021,,Chicago White Sox,Pittsburgh Pirates,-182,+150,3,6
22 Jun 2021,,Kansas City Royals,New York Yankees,+220,-286,6,5
22 Jun 2021,,Washington Nationals,Philadelphia Phillies,-116,-105,3,2
22 Jun 2021,,Cincinnati Reds,Minnesota Twins,+100,-132,10,7
21 Jun 2021,,Los Angeles Dodgers,San Diego Padres,+120,-152,2,6
21 Jun 2021,,Milwaukee Brewers,Arizona Diamondbacks,-135,+104,1,5
21 Jun 2021,,Atlanta Braves,New York Mets,-152,+120,1,0
21 Jun 2021,,Cincinnati Reds,Minnesota Twins,-120,-111,5,7
21 Jun 2021,,Athletics,Texas Rangers,-125,-105,3,8
21 Jun 2021,,Cleveland Guardians,Chicago Cubs,+120,-152,4,0
21 Jun 2021,,Houston Astros,Baltimore Orioles,-192,+167,10,2
21 Jun 2021,,Atlanta Braves,New York Mets,+220,-286,2,4
20 Jun 2021,,St.Louis Cardinals,Atlanta Braves,+104,-135,0,1
20 Jun 2021,,Los Angeles Dodgers,Arizona Diamondbacks,-182,+150,9,8
20 Jun 2021,,Cincinnati Reds,San Diego Padres,-105,-125,2,3
20 Jun 2021,,Tampa Bay Rays,Seattle Mariners,-161,+129,2,6
20 Jun 2021,,Detroit Tigers,Los Angeles Angels,+129,-161,5,3
20 Jun 2021,,Philadelphia Phillies,San Francisco Giants,-105,-125,2,11
20 Jun 2021,,Milwaukee Brewers,Colorado Rockies,-141,+110,7,6
20 Jun 2021,,Minnesota Twins,Texas Rangers,-135,+104,4,2
20 Jun 2021,,Miami Marlins,Chicago Cubs,+125,-156,0,2
20 Jun 2021,,St.Louis Cardinals,Atlanta Braves,-116,-116,9,1
20 Jun 2021,,Boston Red Sox,Kansas City Royals,-141,+110,3,7
20 Jun 2021,,Chicago White Sox,Houston Astros,+120,-152,2,8
20 Jun 2021,,Athletics,New York Yankees,+114,-147,1,2
20 Jun 2021,,Toronto Blue Jays,Baltimore Orioles,-185,+154,7,4
20 Jun 2021,,Cleveland Guardians,Pittsburgh Pirates,+104,-135,2,1
20 Jun 2021,,New York Mets,Washington Nationals,-105,-125,2,5
19 Jun 2021,,Los Angeles Dodgers,Arizona Diamondbacks,-263,+210,9,3
19 Jun 2021,,Tampa Bay Rays,Seattle Mariners,-152,+120,5,6
19 Jun 2021,,Detroit Tigers,Los Angeles Angels,+175,-222,3,8
19 Jun 2021,,Milwaukee Brewers,Colorado Rockies,-105,-125,6,5
19 Jun 2021,,Chicago White Sox,Houston Astros,+104,-135,3,7
19 Jun 2021,,Cincinnati Reds,San Diego Padres,+129,-161,5,7
19 Jun 2021,,New York Mets,Washington Nationals,-116,-116,2,6
19 Jun 2021,,Boston Red Sox,Kansas City Royals,-125,-105,7,1
19 Jun 2021,,Toronto Blue Jays,Baltimore Orioles,-167,+135,10,7
19 Jun 2021,,Cleveland Guardians,Pittsburgh Pirates,-125,-105,3,6
19 Jun 2021,,Minnesota Twins,Texas Rangers,-116,-116,3,2
19 Jun 2021,,Philadelphia Phillies,San Francisco Giants,-105,-125,13,6
19 Jun 2021,,Miami Marlins,Chicago Cubs,+104,-135,11,1
19 Jun 2021,,Athletics,New York Yankees,-105,-125,5,7
19 Jun 2021,,New York Mets,Washington Nationals,+110,-141,5,1
18 Jun 2021,,Cincinnati Reds,San Diego Padres,+170,-213,2,8
18 Jun 2021,,Tampa Bay Rays,Seattle Mariners,-116,-116,1,5
18 Jun 2021,,Philadelphia Phillies,San Francisco Giants,+120,-152,3,5
18 Jun 2021,,Los Angeles Dodgers,Arizona Diamondbacks,-222,+175,3,0
18 Jun 2021,,Detroit Tigers,Los Angeles Angels,+175,-222,3,11
18 Jun 2021,,Milwaukee Brewers,Colorado Rockies,-200,+165,5,6
18 Jun 2021,,Boston Red Sox,Kansas City Royals,-161,+129,3,5
18 Jun 2021,,Chicago White Sox,Houston Astros,-120,-111,1,2
18 Jun 2021,,Miami Marlins,Chicago Cubs,+145,-175,10,2
18 Jun 2021,,Minnesota Twins,Texas Rangers,-172,+140,7,5
18 Jun 2021,,St.Louis Cardinals,Atlanta Braves,+129,-161,1,9
18 Jun 2021,,Athletics,New York Yankees,+120,-152,5,3
18 Jun 2021,,Toronto Blue Jays,Baltimore Orioles,-222,+175,1,7
18 Jun 2021,,Cleveland Guardians,Pittsburgh Pirates,-141,+110,10,11
18 Jun 2021,,New York Mets,Washington Nationals,+104,-135,0,1
17 Jun 2021,,Tampa Bay Rays,Seattle Mariners,-182,+150,5,6
17 Jun 2021,,Detroit Tigers,Los Angeles Angels,+200,-250,5,7
17 Jun 2021,,Cincinnati Reds,San Diego Padres,+154,-185,4,6
17 Jun 2021,,Milwaukee Brewers,Colorado Rockies,-161,+129,3,7
17 Jun 2021,,Chicago White Sox,Houston Astros,+104,-135,2,10
17 Jun 2021,,St.Louis Cardinals,Atlanta Braves,+160,-192,0,4
17 Jun 2021,,Chicago Cubs,New York Mets,-105,-125,2,0
17 Jun 2021,,New York Yankees,Toronto Blue Jays,-116,-116,8,4
17 Jun 2021,,Arizona Diamondbacks,San Francisco Giants,+190,-238,3,10
17 Jun 2021,,Baltimore Orioles,Cleveland Guardians,+100,-132,3,10
16 Jun 2021,,Philadelphia Phillies,Los Angeles Dodgers,+125,-156,2,0
16 Jun 2021,,Minnesota Twins,Seattle Mariners,-147,+114,7,2
16 Jun 2021,,Arizona Diamondbacks,San Francisco Giants,+154,-185,7,13
16 Jun 2021,,Texas Rangers,Houston Astros,+200,-250,4,8
16 Jun 2021,,Boston Red Sox,Atlanta Braves,+125,-156,10,8
16 Jun 2021,,Baltimore Orioles,Cleveland Guardians,+135,-167,7,8
16 Jun 2021,,Chicago Cubs,New York Mets,+250,-333,3,6
16 Jun 2021,,New York Yankees,Toronto Blue Jays,-175,+145,3,2
16 Jun 2021,,Pittsburgh Pirates,Washington Nationals,+140,-172,1,3
16 Jun 2021,,Los Angeles Angels,Athletics,-105,-125,4,8
16 Jun 2021,,San Diego Padres,Colorado Rockies,-222,+175,7,8
16 Jun 2021,,Tampa Bay Rays,Chicago White Sox,+110,-141,7,8
16 Jun 2021,,Cincinnati Reds,Milwaukee Brewers,+120,-152,2,1
16 Jun 2021,,Detroit Tigers,Kansas City Royals,+120,-152,6,5
16 Jun 2021,,Miami Marlins,St.Louis Cardinals,-111,-120,0,1
15 Jun 2021,,Philadelphia Phillies,Los Angeles Dodgers,+135,-167,3,5
15 Jun 2021,,Minnesota Twins,Seattle Mariners,-147,+114,0,10
15 Jun 2021,,Arizona Diamondbacks,San Francisco Giants,+165,-200,8,9
15 Jun 2021,,Los Angeles Angels,Athletics,+104,-135,4,6
15 Jun 2021,,San Diego Padres,Colorado Rockies,-250,+204,4,8
15 Jun 2021,,Miami Marlins,St.Louis Cardinals,+104,-135,1,2
15 Jun 2021,,Tampa Bay Rays,Chicago White Sox,-105,-125,0,3
15 Jun 2021,,Cincinnati Reds,Milwaukee Brewers,-116,-116,2,1
15 Jun 2021,,Detroit Tigers,Kansas City Royals,+125,-147,4,3
