season,date,home_team,away_team,home_win_pct,away_win_pct,avg_total,fd_total,ml_bet,ml_edge,ml_odds,ml_result,ou_bet,ou_edge,ou_result,actual_total,home_score,away_score
2023,2023-08-20,ATL,SFG,0.6724,0.3276,8.62,8.5,,,,,,,,7,3,4
2023,2023-08-20,CIN,TOR,0.4131,0.5869,8.74,9.5,away,0.0456,-118.0,WIN,,,,13,3,10
2023,2023-08-20,CLE,DET,0.5117,0.4883,8.63,8.5,,,,,,,,5,1,4
2023,2023-08-20,MIN,PIT,0.6197,0.3803,9.17,10.0,home,0.0471,-134.0,WIN,,,,2,2,0
2023,2023-08-20,STL,NYM,0.3803,0.6197,10.18,10.5,away,0.1389,108.0,LOSS,,,,10,7,3
2023,2023-08-20,CHC,KCR,0.6144,0.3856,9.92,9.5,,,,,,,,7,4,3
2023,2023-08-20,TEX,MIL,0.552,0.448,9.17,8.5,away,0.1008,188.0,WIN,,,,8,2,6
2023,2023-08-20,COL,CHW,0.559,0.441,10.08,11.5,home,0.0736,106.0,LOSS,,,,15,5,10
2023,2023-08-20,ATH,BAL,0.3919,0.6081,8.95,9.5,home,0.0744,215.0,LOSS,,,,13,1,12
2023,2023-08-20,WSN,PHI,0.3418,0.6582,10.22,9.0,,,,,,,,7,4,3
2023,2023-08-21,DET,CHC,0.4934,0.5066,8.78,8.5,,,,,,,,13,6,7
2023,2023-08-21,PHI,SFG,0.5587,0.4413,8.34,8.5,,,,,,,,14,10,4
2023,2023-08-21,PIT,STL,0.4801,0.5199,9.76,10.0,,,,,,,,12,11,1
2023,2023-08-21,ATL,NYM,0.6191,0.3809,9.69,9.5,away,0.0684,220.0,WIN,,,,14,4,10
2023,2023-08-21,CHW,SEA,0.272,0.728,9.25,8.5,away,0.0506,-210.0,WIN,,,,16,2,14
2023,2023-08-21,HOU,BOS,0.5026,0.4974,9.68,8.5,,,,,,,,13,9,4
2023,2023-08-21,ATH,KCR,0.52,0.48,9.83,8.5,,,,,,,,10,6,4
2023,2023-08-21,ARI,TEX,0.4677,0.5323,9.47,8.5,home,0.0367,132.0,WIN,,,,7,4,3
2023,2023-08-21,SDP,MIA,0.5409,0.4591,9.09,8.5,away,0.086,168.0,LOSS,,,,8,6,2
2023,2023-08-22,DET,CHC,0.4993,0.5007,9.01,8.5,,,,,,,,14,8,6
2023,2023-08-22,TBR,COL,0.7323,0.2677,10.43,8.5,,,,,over,1.93,WIN,16,12,4
2023,2023-08-22,PHI,SFG,0.6053,0.3947,8.6,10.5,home,0.1667,128.0,WIN,under,-1.89,WIN,7,4,3
2023,2023-08-22,NYY,WSN,0.5034,0.4966,10.1,7.5,away,0.1343,176.0,WIN,over,2.6,LOSS,3,1,2
2023,2023-08-22,BAL,TOR,0.4933,0.5067,8.78,7.5,away,0.0394,114.0,WIN,,,,9,3,6
2023,2023-08-22,PIT,STL,0.5472,0.4528,9.93,9.5,,,,,,,,9,6,3
2023,2023-08-22,CLE,LAD,0.3745,0.6255,8.54,9.5,home,0.0389,198.0,WIN,,,,11,8,3
2023,2023-08-22,ATL,NYM,0.5967,0.4033,9.89,10.5,away,0.0329,170.0,LOSS,,,,5,3,2
2023,2023-08-22,CHW,SEA,0.2216,0.7784,9.45,8.5,away,0.1951,-140.0,WIN,,,,9,3,6
2023,2023-08-22,HOU,BOS,0.5345,0.4655,9.87,8.5,away,0.0453,138.0,LOSS,,,,10,7,3
2023,2023-08-22,MIL,MIN,0.435,0.565,8.43,7.5,away,0.065,100.0,LOSS,,,,10,7,3
2023,2023-08-22,LAA,CIN,0.4272,0.5728,9.58,10.5,away,0.063,-104.0,WIN,,,,7,3,4
2023,2023-08-22,SDP,MIA,0.5648,0.4352,9.03,7.5,away,0.0446,156.0,WIN,over,1.53,LOSS,3,0,3
2023,2023-08-22,ATH,KCR,0.5416,0.4584,9.65,8.5,,,,,,,,9,5,4
2023,2023-08-22,ARI,TEX,0.4841,0.5159,9.5,8.5,away,0.0305,106.0,LOSS,,,,9,6,3
2023,2023-08-23,PIT,STL,0.5741,0.4259,9.86,9.0,home,0.1068,114.0,LOSS,,,,10,4,6
2023,2023-08-23,DET,CHC,0.4869,0.5131,9.1,7.5,away,0.0369,110.0,WIN,over,1.6,WIN,10,4,6
2023,2023-08-23,CHW,SEA,0.2217,0.7783,9.24,9.5,away,0.0724,-240.0,LOSS,,,,9,5,4
2023,2023-08-23,MIL,MIN,0.4645,0.5355,8.47,8.5,away,0.0355,100.0,LOSS,,,,15,8,7
2023,2023-08-23,ATH,KCR,0.549,0.451,9.42,8.5,home,0.0682,108.0,LOSS,,,,4,0,4
2023,2023-08-23,PHI,SFG,0.5925,0.4075,8.59,8.5,,,,,,,,14,6,8
2023,2023-08-23,LAA,CIN,0.4097,0.5903,9.61,8.5,away,0.1771,142.0,WIN,,,,13,4,9
2023,2023-08-23,SDP,MIA,0.5453,0.4547,8.7,7.5,,,,,,,,4,4,0
2023,2023-08-23,TBR,COL,0.7444,0.2556,10.73,8.0,,,,,over,2.73,WIN,11,6,5
2023,2023-08-23,BAL,TOR,0.4444,0.5556,8.78,8.5,,,,,,,,7,7,0
2023,2023-08-23,NYY,WSN,0.5003,0.4997,9.66,8.5,away,0.0649,130.0,LOSS,,,,10,9,1
2023,2023-08-23,ATL,NYM,0.589,0.411,9.57,10.0,away,0.0379,168.0,LOSS,,,,7,7,0
2023,2023-08-23,HOU,BOS,0.575,0.425,10.04,7.5,,,,,over,2.54,WIN,12,5,7
2023,2023-08-24,CLE,LAD,0.3627,0.6373,8.67,9.0,away,0.0798,-126.0,WIN,,,,7,1,6
2023,2023-08-24,NYY,WSN,0.5586,0.4414,9.74,8.5,away,0.0893,184.0,WIN,,,,11,5,6
2023,2023-08-24,TBR,COL,0.7595,0.2405,10.77,8.5,,,,,over,2.27,LOSS,8,5,3
2023,2023-08-24,HOU,BOS,0.55,0.45,10.08,8.5,,,,,over,1.58,WIN,18,1,17
2023,2023-08-24,PIT,CHC,0.4558,0.5442,9.57,8.5,,,,,,,,9,4,5
2023,2023-08-24,BAL,TOR,0.5066,0.4934,8.65,9.0,,,,,,,,8,5,3
2023,2023-08-24,MIN,TEX,0.5405,0.4595,8.92,9.5,home,0.0941,124.0,WIN,,,,12,7,5
2023,2023-08-24,CHW,ATH,0.3915,0.6085,9.55,9.5,away,0.1737,130.0,WIN,,,,13,5,8
2023,2023-08-24,ARI,CIN,0.5646,0.4354,9.45,8.5,away,0.0354,150.0,LOSS,,,,5,3,2
2023,2023-08-25,TBR,NYY,0.6584,0.3416,9.2,6.5,home,0.0584,-150.0,LOSS,over,2.7,WIN,8,2,6
2023,2023-08-25,DET,HOU,0.4961,0.5039,9.4,8.5,home,0.0613,130.0,WIN,,,,5,4,1
2023,2023-08-25,MIA,WSN,0.5797,0.4203,9.43,8.5,away,0.0327,158.0,WIN,,,,11,4,7
2023,2023-08-25,BAL,COL,0.7085,0.2915,10.15,8.5,,,,,over,1.65,WIN,9,5,4
2023,2023-08-25,PIT,CHC,0.4604,0.5396,9.56,8.5,,,,,,,,3,2,1
2023,2023-08-25,PHI,STL,0.6776,0.3224,9.98,9.5,home,0.1086,-132.0,WIN,,,,9,7,2
2023,2023-08-25,TOR,CLE,0.5791,0.4209,8.74,8.5,,,,,,,,7,2,5
2023,2023-08-25,CHW,ATH,0.4047,0.5953,9.6,8.5,away,0.2528,192.0,WIN,,,,16,4,12
2023,2023-08-25,NYM,LAA,0.6294,0.3706,10.16,7.5,,,,,over,2.66,LOSS,4,1,3
2023,2023-08-25,BOS,LAD,0.4452,0.5548,9.36,10.5,,,,,,,,11,4,7
2023,2023-08-25,MIN,TEX,0.5592,0.4408,9.14,8.5,,,,,,,,14,12,2
2023,2023-08-25,MIL,SDP,0.5007,0.4993,8.82,8.5,,,,,,,,10,7,3
2023,2023-08-25,ARI,CIN,0.581,0.419,9.08,8.5,,,,,,,,18,10,8
2023,2023-08-25,SEA,KCR,0.7064,0.2936,8.96,8.5,,,,,,,,12,7,5
2023,2023-08-25,SFG,ATL,0.3822,0.6178,8.59,7.5,,,,,,,,6,1,5
2023,2023-08-26,TOR,CLE,0.5656,0.4344,8.66,9.5,,,,,,,,11,8,3
2023,2023-08-26,SFG,ATL,0.3692,0.6308,8.56,7.5,,,,,,,,10,3,7
2023,2023-08-26,SEA,KCR,0.7148,0.2852,9.13,8.5,,,,,,,,17,15,2
2023,2023-08-26,TBR,NYY,0.637,0.363,9.4,7.0,,,,,over,2.4,LOSS,3,3,0
2023,2023-08-26,MIA,WSN,0.5911,0.4089,9.32,7.5,away,0.0863,210.0,WIN,over,1.82,LOSS,5,2,3
2023,2023-08-26,BOS,LAD,0.4267,0.5733,9.54,9.5,,,,,,,,13,8,5
2023,2023-08-26,DET,HOU,0.5108,0.4892,9.45,8.5,home,0.0644,124.0,LOSS,,,,11,2,9
2023,2023-08-26,BAL,COL,0.7244,0.2756,10.03,8.5,,,,,over,1.53,WIN,9,5,4
2023,2023-08-26,CHW,ATH,0.3674,0.6326,9.82,9.5,away,0.1228,-104.0,LOSS,,,,8,6,2
2023,2023-08-26,MIL,SDP,0.5492,0.4508,9.16,8.5,,,,,,,,9,5,4
2023,2023-08-26,NYM,LAA,0.6202,0.3798,10.06,9.5,home,0.1056,-106.0,LOSS,,,,8,3,5
2023,2023-08-26,MIN,TEX,0.5982,0.4018,9.26,7.5,home,0.1032,102.0,LOSS,over,1.76,WIN,8,2,6
2023,2023-08-26,PHI,STL,0.6785,0.3215,9.95,8.5,,,,,,,,13,12,1
2023,2023-08-26,PIT,CHC,0.4661,0.5339,9.33,9.5,,,,,,,,16,6,10
2023,2023-08-26,ARI,CIN,0.5919,0.4081,9.85,9.5,home,0.0506,-118.0,LOSS,,,,15,7,8
2023,2023-08-27,NYM,LAA,0.5898,0.4102,9.96,8.5,home,0.0485,-118.0,WIN,,,,5,3,2
2023,2023-08-27,BAL,COL,0.758,0.242,9.84,9.0,home,0.0358,-260.0,LOSS,,,,7,3,4
2023,2023-08-27,PIT,CHC,0.4321,0.5679,9.62,9.5,,,,,,,,11,1,10
2023,2023-08-27,PHI,STL,0.7145,0.2855,10.01,9.0,home,0.0478,-200.0,WIN,,,,3,3,0
2023,2023-08-27,BOS,LAD,0.425,0.575,9.66,11.5,home,0.0462,164.0,LOSS,under,-1.84,WIN,11,4,7
2023,2023-08-27,TOR,CLE,0.6181,0.3819,8.98,8.5,away,0.054,205.0,WIN,,,,17,7,10
2023,2023-08-27,DET,HOU,0.4534,0.5466,9.53,8.5,home,0.0402,142.0,LOSS,,,,21,4,17
2023,2023-08-27,MIA,WSN,0.5631,0.4369,9.01,8.5,away,0.0552,162.0,LOSS,,,,3,2,1
2023,2023-08-27,TBR,NYY,0.6307,0.3693,9.09,7.5,home,0.0439,-142.0,WIN,over,1.59,WIN,11,7,4
2023,2023-08-27,MIL,SDP,0.5565,0.4435,9.42,9.0,home,0.0467,-104.0,WIN,,,,16,10,6
2023,2023-08-27,CHW,ATH,0.3875,0.6125,9.86,8.5,away,0.0712,-118.0,LOSS,,,,7,6,1
2023,2023-08-27,MIN,TEX,0.5674,0.4326,9.17,7.5,home,0.0391,-112.0,WIN,over,1.67,WIN,13,7,6
2023,2023-08-27,ARI,CIN,0.5846,0.4154,10.31,9.5,,,,,,,,7,5,2
2023,2023-08-27,SEA,KCR,0.7474,0.2526,9.54,8.0,,,,,over,1.54,LOSS,5,3,2
2023,2023-08-27,SFG,ATL,0.3531,0.6469,8.8,9.5,away,0.0636,-140.0,LOSS,,,,13,8,5
2023,2023-08-28,DET,NYY,0.4494,0.5506,8.99,8.5,away,0.0456,-102.0,WIN,,,,5,1,4
2023,2023-08-28,PHI,LAA,0.7419,0.2581,9.48,9.0,home,0.1484,-146.0,WIN,,,,10,6,4
2023,2023-08-28,BAL,CHW,0.7448,0.2552,9.25,9.5,,,,,,,,9,9,0
2023,2023-08-28,TOR,WSN,0.6239,0.3761,9.45,8.0,away,0.0535,210.0,LOSS,,,,9,6,3
2023,2023-08-28,BOS,HOU,0.4788,0.5212,10.54,9.5,away,0.0582,116.0,WIN,,,,18,5,13
2023,2023-08-28,NYM,TEX,0.4673,0.5327,9.55,8.5,,,,,,,,7,3,4
2023,2023-08-28,MIN,CLE,0.5917,0.4083,9.32,8.5,,,,,,,,16,10,6
2023,2023-08-28,STL,SDP,0.3987,0.6013,9.75,9.5,home,0.0586,194.0,LOSS,,,,5,1,4
2023,2023-08-28,CHC,MIL,0.479,0.521,9.71,9.0,away,0.0402,108.0,WIN,,,,8,2,6
2023,2023-08-28,KCR,PIT,0.4181,0.5819,9.66,9.0,away,0.0769,-102.0,WIN,,,,5,0,5
2023,2023-08-28,COL,ATL,0.2266,0.7734,10.3,11.5,away,0.096,-210.0,WIN,,,,18,4,14
2023,2023-08-28,SEA,ATH,0.6644,0.3356,9.34,8.5,away,0.0371,235.0,LOSS,,,,7,7,0
2023,2023-08-28,SFG,CIN,0.5513,0.4487,9.29,7.5,,,,,over,1.79,LOSS,5,4,1
2023,2023-08-28,LAD,ARI,0.5538,0.4462,9.69,8.5,,,,,,,,11,7,4
2023,2023-08-29,PHI,LAA,0.7304,0.2696,9.39,9.5,home,0.0801,-186.0,WIN,,,,19,12,7
2023,2023-08-29,MIA,TBR,0.3501,0.6499,8.49,8.5,away,0.1086,-118.0,WIN,,,,13,2,11
2023,2023-08-29,DET,NYY,0.4344,0.5656,8.8,8.0,away,0.0373,-112.0,WIN,,,,6,2,4
2023,2023-08-29,BAL,CHW,0.7439,0.2561,8.94,9.5,,,,,,,,12,9,3
2023,2023-08-29,TOR,WSN,0.6303,0.3697,9.53,8.5,,,,,,,,9,4,5
2023,2023-08-29,BOS,HOU,0.4593,0.5407,10.76,10.5,away,0.0457,102.0,WIN,,,,8,2,6
2023,2023-08-29,NYM,TEX,0.4824,0.5176,9.43,8.5,,,,,,,,3,1,2
2023,2023-08-29,MIN,CLE,0.6191,0.3809,9.67,7.5,,,,,over,2.17,LOSS,6,2,4
2023,2023-08-29,STL,SDP,0.3579,0.6421,9.72,10.5,home,0.0454,220.0,WIN,,,,11,6,5
2023,2023-08-29,CHC,MIL,0.4663,0.5337,9.59,6.5,away,0.0483,106.0,LOSS,over,3.09,LOSS,1,1,0
2023,2023-08-29,KCR,PIT,0.4219,0.5781,9.45,8.5,away,0.1395,128.0,WIN,,,,9,3,6
2023,2023-08-29,COL,ATL,0.2055,0.7945,10.63,12.5,away,0.0384,-310.0,WIN,under,-1.87,WIN,4,1,3
2023,2023-08-29,SEA,ATH,0.684,0.316,9.19,7.5,,,,,over,1.69,LOSS,4,1,3
2023,2023-08-29,SFG,CIN,0.5646,0.4354,9.26,7.5,away,0.0417,154.0,LOSS,over,1.76,LOSS,7,6,1
2023,2023-08-29,LAD,ARI,0.5935,0.4065,9.96,7.5,away,0.0334,168.0,LOSS,over,2.46,WIN,10,9,1
2023,2023-08-30,BAL,CHW,0.7552,0.2448,9.14,8.5,home,0.1283,-168.0,LOSS,,,,15,5,10
2023,2023-08-30,PHI,LAA,0.7133,0.2867,9.75,9.0,home,0.073,-178.0,LOSS,,,,18,8,10
2023,2023-08-30,MIN,CLE,0.6275,0.3725,9.61,8.5,,,,,,,,7,2,5
2023,2023-08-30,STL,SDP,0.3822,0.6178,9.57,9.5,away,0.0415,-136.0,LOSS,,,,9,5,4
2023,2023-08-30,CHC,MIL,0.4947,0.5053,9.13,7.0,,,,,over,2.13,LOSS,5,3,2
2023,2023-08-30,TOR,WSN,0.6335,0.3665,9.63,9.0,,,,,,,,7,7,0
2023,2023-08-30,SFG,CIN,0.6136,0.3864,9.13,7.5,,,,,over,1.63,LOSS,5,1,4
2023,2023-08-30,SEA,ATH,0.6686,0.3314,8.76,8.5,,,,,,,,9,5,4
2023,2023-08-30,BOS,HOU,0.4469,0.5531,10.73,10.5,,,,,,,,11,4,7
2023,2023-08-30,MIA,TBR,0.3254,0.6746,8.55,6.5,away,0.1508,-110.0,WIN,over,2.05,LOSS,3,0,3
2023,2023-08-30,DET,NYY,0.417,0.583,8.79,8.0,home,0.0494,172.0,LOSS,,,,8,2,6
2023,2023-08-30,NYM,TEX,0.4653,0.5347,9.16,8.5,,,,,,,,11,6,5
2023,2023-08-30,KCR,PIT,0.4096,0.5904,9.36,9.5,away,0.0368,-124.0,WIN,,,,5,1,4
2023,2023-08-30,COL,ATL,0.1983,0.8017,10.06,12.5,away,0.1142,-220.0,WIN,under,-2.44,WIN,10,3,7
2023,2023-08-30,LAD,ARI,0.6476,0.3524,9.99,9.0,,,,,,,,7,7,0
2023,2023-08-31,DET,NYY,0.4104,0.5896,8.53,7.5,away,0.0483,-118.0,LOSS,,,,7,4,3
2023,2023-08-31,WSN,MIA,0.4489,0.5511,8.86,9.5,home,0.0866,176.0,LOSS,,,,7,1,6
2023,2023-08-31,SDP,SFG,0.4978,0.5022,8.84,8.5,,,,,,,,9,2,7
2023,2023-08-31,LAD,ATL,0.4837,0.5163,9.47,9.5,home,0.0527,132.0,LOSS,,,,15,7,8
2023,2023-09-01,CIN,CHC,0.3561,0.6439,9.37,10.5,away,0.0641,-138.0,WIN,,,,8,2,6
2023,2023-09-01,WSN,MIA,0.4256,0.5744,8.81,8.5,home,0.0319,154.0,LOSS,,,,13,5,8
2023,2023-09-01,CLE,TBR,0.3451,0.6549,9.16,8.0,,,,,,,,5,3,2
2023,2023-09-01,NYM,SEA,0.335,0.665,8.7,7.5,away,0.1412,-110.0,LOSS,,,,3,2,1
2023,2023-09-01,TEX,MIN,0.4354,0.5646,9.39,8.0,away,0.1336,132.0,WIN,,,,6,1,5
2023,2023-09-01,MIL,PHI,0.4491,0.5509,9.35,8.5,home,0.0523,152.0,WIN,,,,12,7,5
2023,2023-09-01,KCR,BOS,0.3414,0.6586,9.66,9.5,,,,,,,,15,13,2
2023,2023-09-01,CHW,DET,0.4366,0.5634,9.1,8.5,home,0.0334,148.0,LOSS,,,,6,2,4
2023,2023-09-01,HOU,NYY,0.5387,0.4613,9.55,9.5,,,,,,,,8,2,6
2023,2023-09-01,STL,PIT,0.4602,0.5398,9.61,8.5,,,,,,,,6,2,4
2023,2023-09-01,COL,TOR,0.2723,0.7277,9.95,11.5,away,0.1036,-166.0,WIN,under,-1.55,LOSS,22,9,13
2023,2023-09-01,SDP,SFG,0.463,0.537,8.71,8.5,,,,,,,,10,7,3
2023,2023-09-01,ARI,BAL,0.3975,0.6025,9.57,9.5,away,0.0612,-118.0,LOSS,,,,6,4,2
2023,2023-09-01,ATH,LAA,0.5647,0.4353,9.79,8.0,home,0.0793,106.0,WIN,over,1.79,WIN,11,9,2
2023,2023-09-01,LAD,ATL,0.488,0.512,9.97,8.5,,,,,,,,9,3,6
2023,2023-09-02,WSN,MIA,0.395,0.605,9.06,9.5,away,0.0324,-134.0,WIN,,,,16,5,11
2023,2023-09-02,ATH,LAA,0.5767,0.4233,9.77,8.0,home,0.0913,106.0,WIN,over,1.77,LOSS,3,2,1
2023,2023-09-02,CLE,TBR,0.3493,0.6507,8.83,9.5,away,0.0383,-158.0,LOSS,,,,13,7,6
2023,2023-09-02,CIN,CHC,0.3453,0.6547,9.14,9.5,away,0.1052,-122.0,LOSS,,,,3,2,1
2023,2023-09-02,KCR,BOS,0.4226,0.5774,9.71,10.5,,,,,,,,14,5,9
2023,2023-09-02,CHW,DET,0.4397,0.5603,9.04,8.5,away,0.0603,100.0,WIN,,,,10,0,10
2023,2023-09-02,HOU,NYY,0.5698,0.4302,9.58,8.5,away,0.0365,154.0,WIN,,,,9,4,5
2023,2023-09-02,NYM,SEA,0.3539,0.6461,8.3,8.5,,,,,,,,15,7,8
2023,2023-09-02,TEX,MIN,0.4007,0.5993,9.16,10.5,away,0.1091,104.0,WIN,,,,16,7,9
2023,2023-09-02,MIL,PHI,0.4574,0.5426,9.34,10.5,home,0.1348,210.0,WIN,,,,12,7,5
2023,2023-09-02,STL,PIT,0.437,0.563,9.45,9.5,away,0.132,132.0,WIN,,,,13,6,7
2023,2023-09-02,ARI,BAL,0.4195,0.5805,9.46,8.5,away,0.031,-122.0,WIN,,,,10,3,7
2023,2023-09-02,COL,TOR,0.2541,0.7459,10.44,12.5,,,,,under,-2.06,LOSS,15,8,7
2023,2023-09-02,SDP,SFG,0.4775,0.5225,8.92,7.5,away,0.1127,144.0,LOSS,,,,7,6,1
2023,2023-09-02,LAD,ATL,0.4726,0.5274,10.03,10.0,,,,,,,,6,2,4
2023,2023-09-03,CIN,CHC,0.3494,0.6506,8.63,10.5,,,,,under,-1.87,LOSS,22,7,15
2023,2023-09-03,MIL,PHI,0.4698,0.5302,9.45,9.5,,,,,,,,6,2,4
2023,2023-09-03,WSN,MIA,0.3421,0.6579,9.31,8.5,,,,,,,,10,4,6
2023,2023-09-03,NYM,SEA,0.3651,0.6349,8.69,8.5,away,0.0447,-144.0,LOSS,,,,9,6,3
2023,2023-09-03,KCR,BOS,0.3893,0.6107,9.89,9.5,,,,,,,,10,3,7
2023,2023-09-03,CHW,DET,0.3725,0.6275,9.01,10.5,,,,,,,,5,2,3
2023,2023-09-03,STL,PIT,0.4397,0.5603,9.63,8.5,away,0.1538,146.0,LOSS,,,,10,6,4
2023,2023-09-03,TEX,MIN,0.4315,0.5685,9.3,9.0,away,0.126,126.0,LOSS,,,,11,6,5
2023,2023-09-03,COL,TOR,0.249,0.751,10.79,11.0,away,0.0367,-250.0,WIN,,,,12,5,7
2023,2023-09-03,ATH,LAA,0.5675,0.4325,9.46,8.5,home,0.0773,104.0,WIN,,,,16,10,6
2023,2023-09-03,SDP,SFG,0.4931,0.5069,8.84,7.5,,,,,,,,4,4,0
2023,2023-09-03,ARI,BAL,0.3894,0.6106,9.32,8.5,away,0.1344,110.0,WIN,,,,13,5,8
2023,2023-09-03,LAD,ATL,0.4756,0.5244,9.81,9.5,,,,,,,,4,3,1
2023,2023-09-03,CLE,TBR,0.3583,0.6417,9.13,9.5,away,0.0449,-148.0,WIN,,,,8,2,6
2023,2023-09-03,HOU,NYY,0.5491,0.4509,9.59,8.5,,,,,,,,7,1,6
2023,2023-09-04,KCR,CHW,0.5477,0.4523,9.26,9.5,away,0.0391,142.0,LOSS,,,,13,12,1
2023,2023-09-04,CHC,SFG,0.5368,0.4632,8.28,8.5,,,,,,,,5,5,0
2023,2023-09-04,TEX,HOU,0.4198,0.5802,10.3,9.5,away,0.061,-108.0,WIN,,,,19,6,13
2023,2023-09-04,ATH,TOR,0.3982,0.6018,9.55,8.5,,,,,,,,11,5,6
2023,2023-09-04,CIN,SEA,0.3292,0.6708,8.89,9.5,away,0.0982,-134.0,LOSS,,,,9,6,3
2023,2023-09-04,TBR,BOS,0.6746,0.3254,9.04,7.5,home,0.0983,-136.0,LOSS,over,1.54,WIN,10,3,7
2023,2023-09-04,ARI,COL,0.6283,0.3717,10.39,7.5,away,0.0687,230.0,LOSS,over,2.89,LOSS,6,4,2
2023,2023-09-04,CLE,MIN,0.4073,0.5927,9.41,7.5,away,0.0514,-118.0,WIN,over,1.91,WIN,26,6,20
2023,2023-09-04,PIT,MIL,0.4158,0.5842,9.19,8.5,,,,,,,,6,4,2
2023,2023-09-04,SDP,PHI,0.5003,0.4997,9.5,9.5,,,,,,,,16,7,9
2023,2023-09-04,LAA,BAL,0.3109,0.6891,9.82,8.5,,,,,,,,9,3,6
2023,2023-09-05,CLE,MIN,0.3271,0.6729,9.95,7.5,away,0.1115,-128.0,WIN,over,2.45,WIN,11,3,8
2023,2023-09-05,PIT,MIL,0.4662,0.5338,8.8,8.5,home,0.0495,140.0,LOSS,,,,10,3,7
2023,2023-09-05,CIN,SEA,0.3459,0.6541,8.96,10.5,away,0.0639,-144.0,LOSS,under,-1.54,LOSS,13,7,6
2023,2023-09-05,TBR,BOS,0.6466,0.3534,9.36,8.0,,,,,,,,14,8,6
2023,2023-09-05,MIA,LAD,0.401,0.599,9.03,7.5,away,0.0454,-124.0,LOSS,over,1.53,WIN,9,6,3
2023,2023-09-05,NYY,DET,0.5644,0.4356,8.2,8.0,away,0.1077,205.0,LOSS,,,,6,5,1
2023,2023-09-05,WSN,NYM,0.3602,0.6398,9.77,9.0,away,0.053,-142.0,WIN,,,,16,5,11
2023,2023-09-05,ATL,STL,0.6872,0.3128,9.84,10.5,,,,,,,,16,6,10
2023,2023-09-05,KCR,CHW,0.6178,0.3822,9.4,8.5,,,,,,,,13,7,6
2023,2023-09-05,CHC,SFG,0.5879,0.4121,8.13,10.5,home,0.0781,-104.0,WIN,under,-2.37,LOSS,19,11,8
2023,2023-09-05,TEX,HOU,0.4125,0.5875,10.43,8.5,away,0.0683,-108.0,WIN,over,1.93,WIN,15,1,14
2023,2023-09-05,LAA,BAL,0.3026,0.6974,9.89,8.5,away,0.0446,-188.0,WIN,,,,9,4,5
2023,2023-09-05,SDP,PHI,0.4707,0.5293,9.95,9.5,,,,,,,,8,8,0
2023,2023-09-05,ARI,COL,0.646,0.354,10.35,9.5,,,,,,,,5,2,3
2023,2023-09-05,ATH,TOR,0.4072,0.5928,9.7,7.5,home,0.0475,178.0,LOSS,over,2.2,WIN,8,1,7
2023,2023-09-06,PIT,MIL,0.4384,0.5616,9.04,8.0,home,0.0567,162.0,WIN,,,,9,5,4
2023,2023-09-06,CLE,MIN,0.3279,0.6721,9.8,8.5,away,0.0721,-150.0,LOSS,,,,3,2,1
2023,2023-09-06,CHC,SFG,0.6083,0.3917,8.68,12.5,away,0.225,500.0,LOSS,under,-3.82,WIN,10,8,2
2023,2023-09-06,ATH,TOR,0.4026,0.5974,9.64,7.5,,,,,over,2.14,LOSS,7,5,2
2023,2023-09-06,ARI,COL,0.6159,0.3841,9.92,9.5,,,,,,,,17,12,5
2023,2023-09-06,SDP,PHI,0.5459,0.4541,9.76,7.5,home,0.0509,102.0,LOSS,over,2.26,LOSS,6,1,5
2023,2023-09-06,CIN,SEA,0.3947,0.6053,9.22,9.5,,,,,,,,12,4,8
2023,2023-09-06,TBR,BOS,0.6281,0.3719,9.27,7.5,,,,,over,1.77,LOSS,4,3,1
2023,2023-09-06,MIA,LAD,0.4122,0.5878,9.11,8.5,,,,,,,,15,11,4
2023,2023-09-06,NYY,DET,0.5857,0.4143,8.21,9.0,,,,,,,,7,4,3
2023,2023-09-06,WSN,NYM,0.3427,0.6573,10.12,11.5,away,0.0332,-166.0,LOSS,,,,5,3,2
2023,2023-09-06,ATL,STL,0.6256,0.3744,10.15,9.5,away,0.0569,215.0,WIN,,,,17,6,11
2023,2023-09-06,KCR,CHW,0.627,0.373,9.61,9.5,,,,,,,,10,4,6
2023,2023-09-06,TEX,HOU,0.3765,0.6235,10.44,8.5,away,0.169,120.0,WIN,over,1.94,WIN,15,3,12
2023,2023-09-06,LAA,BAL,0.3144,0.6856,9.9,8.5,away,0.1166,-132.0,WIN,,,,13,3,10
2023,2023-09-07,TBR,SEA,0.5385,0.4615,8.51,8.0,home,0.0531,106.0,LOSS,,,,1,0,1
2023,2023-09-07,MIA,LAD,0.5099,0.4901,9.32,8.5,,,,,,,,10,0,10
2023,2023-09-07,NYY,DET,0.5761,0.4239,8.28,8.5,,,,,,,,13,3,10
2023,2023-09-07,ATL,STL,0.5864,0.4136,10.63,10.5,away,0.1106,230.0,LOSS,,,,13,8,5
2023,2023-09-07,CHC,ARI,0.6102,0.3898,9.64,8.5,,,,,,,,8,2,6
2023,2023-09-07,LAA,CLE,0.4398,0.5602,10.07,8.5,,,,,over,1.57,LOSS,5,3,2
2023,2023-09-08,CHC,ARI,0.5617,0.4383,9.67,7.5,home,0.0809,108.0,LOSS,over,2.17,LOSS,1,0,1
2023,2023-09-08,CIN,STL,0.421,0.579,10.65,9.5,away,0.1245,120.0,WIN,,,,13,4,9
