roi,win_rate,n_bets,threshold,w_comb_k_pct,seed
-6.301725733257086,0.49502487562189057,2010,1.5542479126456556,1.0,24331
-6.310487539232211,0.4951276102088167,2155,1.4948982973203266,1.0,24331
-6.315158340826867,0.49567099567099565,1386,1.8370875562000508,1.0,24331
-6.315158340826867,0.49567099567099565,1386,1.8369667725453913,1.0,24331
-6.319306328492049,0.4945128034585966,3007,1.1603769779897906,1.0,24331
-6.327214308666507,0.4953970080552359,1738,1.6755751642593615,1.0,24331
-6.3318908532534595,0.4947089947089947,2268,1.4493503864220998,1.0,24331
-6.349992400894792,0.4949053857350801,2061,1.533862769839541,1.0,24331
-6.354440650290638,0.4944223107569721,2510,1.3470017811289825,1.0,24331
-6.359184359139049,0.49336283185840707,452,2.5985629173838913,1.0,24331
-6.359184359139049,0.49336283185840707,452,2.5985497702435323,1.0,24331
-6.366151658454043,0.49429037520391517,2452,1.3678317158350237,1.0,24331
-6.3954094753851445,0.49466537342386036,2062,1.5337720757182525,1.0,24331
-6.4007434568640695,0.49519586104951957,1353,1.8549446798794216,1.0,24331
-6.4019210429993105,0.495,1800,1.6449281322037206,1.0,24331
-6.4019210429993105,0.495,1800,1.6450091133733122,1.0,24331
-6.406586100071881,0.49405940594059405,3030,1.1495371926759483,1.0,24331
-6.407611892797309,0.4950221238938053,1808,1.6422671407040854,1.0,24331
-6.414909391881274,0.4950213371266003,1406,1.829337228067204,1.0,24331
-6.4196135651355695,0.49392583120204603,3128,1.108220371408871,1.0,24331
-6.4196135651355695,0.49392583120204603,3128,1.1087838802590109,1.0,24331
-6.420468631477037,0.4943820224719101,2225,1.4657222446913292,1.0,24331
-6.423023073314334,0.49399599733155436,2998,1.162639218542565,1.0,24331
-6.436703382114587,0.49383116883116884,3080,1.127142111086004,1.0,24331
-6.447323652046154,0.49478308621636463,1821,1.6350053165727627,1.0,24331
-6.449356488499324,0.4938110749185668,3070,1.1358183878708852,1.0,24331
-6.456905764677422,0.4937888198757764,3220,1.0682307262355648,1.0,24331
-6.46251681714074,0.4946004319654428,1852,1.6186901291000346,1.0,24331
-6.4688661934087595,0.49366677492692435,3079,1.1279853590369409,1.0,24331
-6.471231274665932,0.4936626584335392,3077,1.1313621324321468,1.0,24331
-6.474680006751068,0.49368816103718866,2931,1.1837189920463493,1.0,24331
-6.476153877471918,0.4946053378762067,1761,1.6676604384269105,1.0,24331
-6.479002542477752,0.49375975039001563,2564,1.3240233669694532,1.0,24331
-6.481852049158821,0.4946543121881682,1403,1.8299534478419093,1.0,24331
-6.485087939360843,0.49411764705882355,2210,1.4706358807067854,1.0,24331
-6.490422752046879,0.4923469387755102,392,2.6857655274572396,1.0,24331
-6.4919087642101,0.49352331606217614,3088,1.1235811375360802,1.0,24331
-6.499777628094031,0.49238578680203043,394,2.678490412448287,1.0,24331
-6.501617489326534,0.4935022742040286,3078,1.1293856702517768,1.0,24331
-6.502613344976782,0.4940962761126249,2202,1.4735954389338772,1.0,24331
-6.50895524417161,0.4934315924383211,3121,1.1106254621693332,1.0,24331
-6.5137022568555025,0.49354712553773955,2557,1.327628060685703,1.0,24331
-6.526505007954494,0.49342969776609724,3044,1.1461118697674215,1.0,24331
-6.526505007954494,0.49342969776609724,3044,1.1460324792880532,1.0,24331
-6.527131158911467,0.49338790931989923,3176,1.0895488113634308,1.0,24331
-6.530394143432279,0.4943117178612059,1758,1.669177444064026,1.0,24331
-6.530394143432279,0.4943117178612059,1758,1.6691191534145444,1.0,24331
-6.530394143432279,0.4943117178612059,1758,1.6694462426577426,1.0,24331
-6.545583343897131,0.49432624113475176,1410,1.8260108054306636,1.0,24331
-6.546542928461152,0.4933072151485472,3063,1.138660535599834,1.0,24331
-6.556639732890615,0.49316809659993643,3147,1.1026067193301627,1.0,24331
-6.5567972241367665,0.4932975871313673,2984,1.1670821856991684,1.0,24331
-6.56592036774167,0.4932762836185819,3272,1.0550523162053218,1.0,24331
-6.593547540855493,0.4931138730265368,2977,1.1686432693723232,1.0,24331
-6.599058435763268,0.49217002237136465,447,2.606178874377264,1.0,24331
-6.5992545374081795,0.4919908466819222,437,2.6165936181863847,1.0,24331
-6.604577757542061,0.49398907103825135,1830,1.6311275919583696,1.0,24331
-6.612628693713758,0.49290891900409706,3173,1.091910165121178,1.0,24331
-6.612686019203055,0.49290444654683063,3171,1.0926604201702077,1.0,24331
-6.61754836548414,0.49289548468582256,3167,1.0939844864929058,1.0,24331
-6.622262444540001,0.4936440677966102,1888,1.6033241844855186,1.0,24331
-6.624998868829015,0.49294045426642114,3258,1.0587810828525868,1.0,24331
-6.625154579323887,0.4928958051420839,2956,1.174632334946975,1.0,24331
-6.628052939671147,0.493006993006993,2574,1.3208232640065267,1.0,24331
-6.638593037916625,0.49280800500312694,3198,1.079726256441605,1.0,24331
-6.645221788205882,0.49289281598155976,2603,1.310298670088673,1.0,24331
-6.657836925370328,0.49277145493694247,3251,1.062033315046209,1.0,24331
-6.662669451224076,0.4928211098176174,2577,1.3203267022797065,1.0,24331
-6.674757249586717,0.492696287279367,3286,1.046936793406938,1.0,24331
-6.681349986056357,0.4926985981308411,3424,0.9968601152211951,1.0,24331
-6.681802395299731,0.4926289926289926,3256,1.0593769847443126,1.0,24331
-6.685847528803087,0.4926964074220292,2533,1.336007381353561,1.0,24331
-6.693739261891462,0.49264705882352944,2584,1.316143282882478,1.0,24331
-6.694574491343272,0.4925170068027211,2940,1.1806336685866023,1.0,24331
-6.696501884677715,0.49256312694569354,2891,1.1971136736376617,1.0,24331
-6.698874777270926,0.4926299456943367,2578,1.3195185475850733,1.0,24331
-6.698874777270926,0.4926299456943367,2578,1.3198558274715195,1.0,24331
-6.699806436399131,0.49255797853928696,2889,1.1975864357233839,1.0,24331
-6.725209564955194,0.4923599320882852,2945,1.1783378102339617,1.0,24331
-6.735045394009888,0.4924506387921022,2583,1.3169233200840398,1.0,24331
