key_retro,key_fangraphs,key_mlbam,name_last,name_first
velag001,1013396,123691,Velasquez,Guillermo
sullm102,1012707,122960,Sullivan,Mike
woodw101,1014250,124571,Woodward,Woody
lillb001,3501,452121,Lillibridge,Brent
kirrj101,1006973,117123,Kirrene,Joe
osind101,1009875,120093,Osinski,Dan
wilss101,1014104,124395,Wilson,George
grahb102,1004925,115034,Grahame,Bill
longe001,9368,446334,Longoria,Evan
santg001,21894,666619,Santos,Gregory
bishb102,1000989,111022,Bishop,Bill
nichk001,1009563,150441,Nicholson,Kevin
hambm001,5329,523648,Hamburger,Mark
mulls002,618,150206,Mullen,Scott
leutu101,1007562,117716,Lenz,David
pottd102,1010469,120701,Potter,Dykes
jonej106,1006565,116696,Jones,Jake
hansd102,1005332,115444,Hanski,Don
munop001,1009331,119527,Muñoz,Pedro
steek001,1012455,132640,Steenstra,Kennie
cumms001,1002875,112938,Cummings,Steve
chrin101,1002221,112261,Chrisley,Neil
crofh101,1002784,112843,Croft,Harry
mejij002,20617,650496,Mejía,J. C.
laxtb101,1007411,117567,Laxton,Bill
gossr001,1004894,114989,Gossage,Rich
manne101,1008064,118242,Manning,Ernie
rivec001,1749,425346,Rivera,Carlos
valeg001,22541,671655,Valera,George
langw001,33333,694671,Langford,Wyatt
reynr002,1010874,121113,Reynolds,Ronn
rivem003,493,407576,Rivera,Mike
kravd101,1007148,117301,Kravitz,Danny
walkw101,1013539,123844,Walker,Welday
beecm001,1000770,110788,Beech,Matt
polaj001,13152,593871,Polanco,Jorge
morrj106,1009219,119400,Morris,John
cox-a001,24604,680735,Cox,Austin
munor002,27407,691548,Muñoz,Rolddy
hollj101,1005965,116089,Holloway,Jim
lucrj001,7870,518960,Lucroy,Jonathan
jordr002,1006616,116758,Jordan,Ricardo
mengd001,16980,596043,Mengden,Daniel
kells001,7773,518875,Kelley,Shawn
korea101,1007112,117264,Kores,Art
martk003,14860,573016,Martin,Kyle
wisem001,42,277184,Wise,Matt
snydk001,1689,216897,Snyder,Kyle
borbp001,1289,111228,Borbón,Pedro
jestv101,1006404,116538,Jester,Virgil
kirka001,22581,672386,Kirk,Alejandro
haywr101,1005537,115654,Hayworth,Ray
lohrb101,1007709,117872,Lohrman,Bill
michc101,1008836,119026,Michaels,Cass
hogah101,1005921,116042,Hogan,Malachi
garce001,19276,658305,García,Edgar
boydg101,1001277,111314,Boyd,Gary
shecj101,1011843,122100,Sheckard,Jimmy
refsr001,13770,608701,Refsnyder,Rob
espyc001,1003832,113906,Espy,Cecil
drisd102,1003504,,Driscoll,Dennis
tomst101,1013115,123393,Toms,Tommy
abboo101,1000015,110014,Abbott,Ody
battp001,25777,685410,Battenfield,Peyton
haddh101,1005184,115289,Haddix,Harvey
delpm001,18792,600887,Del Pozo,Miguel
orant101,1009829,120040,Oran,Tom
dezez001,31562,701305,Dezenzo,Zach
owinc001,10030,572008,Owings,Chris
baerc001,175,110427,Baerga,Carlos
moorr101,1009125,119315,Moore,Ray
bartl101,1000625,110642,Bartholomew,Les
whitp103,1013909,124218,Whitney,Pinky
delsg101,1003182,113245,Del Savio,Garton
markg101,1008113,118289,Markland,Gene
murpj001,10346,571974,Murphy,J. R.
mercm002,23223,675650,Mercado,Michael
mullm101,1009298,119493,Mullen,Ford
burkj104,1001683,111720,Burke,Jimmy
coggd001,951,150102,Coggin,Dave
cookm001,1002573,112626,Cook,Mike
davib003,1074,150433,Davis,Ben
messb102,1008801,118988,Messenger,Andrew
fortb001,2213,430627,Fortunato,Bartolomé
lombl101,1007719,117883,Lombardo,Lou
robiv101,1011077,121300,Robinson,Val
barch001,33174,682995,Barco,Hunter
torrj101,1013133,123406,Torre,Joe
hestl101,1005751,115870,Hesterfer,Larry
pilld101,1010350,120580,Pillette,Duane
mannd001,1785,425857,Manning,David
zumaj001,4699,451491,Zumaya,Joel
sasar001,35323,808963,Sasaki,Roki
rearc001,11050,595371,Rearick,Chris
singe101,1012009,122269,Singleton,Elmer
misnk001,26374,670224,Misner,Kameron
fairs001,20321,656413,Fairchild,Stuart
kennr101,1006847,116986,Kennedy,Ray
palla001,26108,669467,Pallante,Andre
joned001,1006552,116682,Jones,Doug
gomey001,9627,543228,Gomes,Yan
basht001,15203,641341,Bashlor,Tyler
wilsp002,545,133343,Wilson,Preston
hortr001,1006036,116163,Horton,Ricky
grimb101,1005061,115162,Grimes,Burleigh
walkd102,1013511,123819,Walker,Dixie
meadd001,1008708,118893,Meads,Dave
castb003,26117,680604,Castano,Blas
walsj105,1013576,123882,Walsh,John
holms001,1005973,116099,Holman,Shawn
mendm101,1008760,118945,Mendoza,Mario
spenj101,1012325,122584,Spencer,Jim
doddd001,29928,689266,Dodd,Dylan
westj002,27815,676059,Westburg,Jordan
barne101,1000562,110578,Barnes,Eppie
tillj101,1013067,123343,Tillman,Johnny
starc102,1012431,122693,Starr,William
smitg104,1012144,122392,Smith,George
flenh001,1004148,114230,Flener,Huck
jackb101,1006289,116447,Jackson,Bill
branr101,1001351,111383,Brand,Ron
ochoi001,2199,430649,Ochoa,Iván
mount001,1739,429481,Mounce,Tony
patts001,5,456499,Patterson,Scott
kellj104,1006803,116947,Kelly,John
willl104,1014015,124293,Williams,Lefty
adcoj101,1000067,110071,Adcock,Joe
mortc102,1009230,119423,Morton,Carl
spenc101,1012320,122577,Spencer,Chet
hoopm101,1006003,116128,Hooper,Mike
alcas101,1000110,110114,Alcalá,Santo
stapd002,1012424,122683,Stapleton,Dave
wilkl101,1013958,124267,Wilkie,Aldon
boarf101,1001102,111130,Boardman,Frederick
mckad001,19814,641853,McKay,David
britj102,1001449,111486,Brittin,Jack
glavl101,1004760,114847,Glavenich,Luke
gomej002,9033,491646,Gómez,Jeanmar
depaj004,5744,517059,De Paula,José
stras102,1012599,122855,Strang,Sammy
gomba001,16561,596295,Gomber,Austin
chapj001,9096,488776,Chapman,Jaye
lecus001,4664,459967,LeCure,Sam
hardc101,1005349,115460,Hardy,Carroll
gonzf101,1004832,114930,González,Fernando
primr101,1010537,120769,Prim,Ray
ruckj101,1011280,121531,Rucker,Johnny
manoj001,1732,408249,Mañón,Julio
hoeyj101,1005897,116019,Hoey,Jack
daugj001,1003009,113072,Daugherty,Jack
fennh101,1003981,114060,Fenner,Horace
henrb001,1005667,115783,Henry,Butch
damij002,1002961,150419,D'Amico,Jeff
mcanj101,1008328,118509,McAndrew,Jim
sullb001,18217,664954,Sullivan,Brett
skowb101,1012043,122303,Skowron,Bill
mottt001,12399,600301,Motter,Taylor
pacha001,1009934,120153,Pacheco,Alex
stumg101,1012650,122907,Stumpf,George
langf101,1007318,117474,Lange,Frank
smazj101,1012082,122341,Smaza,Joe
garzr001,17682,621248,Garza,Ralph
delel001,1003169,113230,DeLeón,Luis
whitm102,1013887,124199,Whitehead,Milt
jameb101,1006341,116473,James,Bert
harrg003,1005414,115535,Harris,Gene
peppl101,1010173,120395,Pepper,Laurin
hancj002,12316,606995,Hancock,Justin
smitd001,1012117,122371,Smith,Dave
janov101,1006357,116490,Janowicz,Vic
moram001,1009151,119347,Morandini,Mickey
nelsr103,1009510,119701,Nelson,Rocky
norrm101,1009637,119843,Norris,Mike
smitr001,1012202,122427,Smith,Roy
stafb101,1012375,122636,Stafford,Bill
doteo001,555,136734,Dotel,Octavio
stenm001,1012483,122739,Stenhouse,Mike
funkk001,19456,608335,Funkhouser,Kyle
spilh001,1012343,122599,Spilman,Harry
hickb101,1005778,115898,Hicks,Buddy
menet001,1008764,118949,Menéndez,Tony
kings102,1006942,117087,King,Sam
virdb101,1013437,123734,Virdon,Bill
hagub101,1005199,115305,Hague,Bill
strap001,896,407882,Strange,Pat
thaim001,19318,642136,Thaiss,Matt
milll002,6441,451186,Milledge,Lastings
gruna101,1005109,115212,Grunwald,Al
hillh102,1005822,115937,Hill,Herman
dejei002,9886,474443,De Jesús,Iván
hillb101,1005807,115929,Hill,Belden
sineh101,1012006,122267,Siner,Hosea
fuhro102,1004387,114471,Fuhr,Oscar
freej102,1004329,114413,Freeze,Jake
maynb001,614,118490,Mayne,Brent
pottn101,1010473,120700,Pott,Nellie
escoa001,1003823,113896,Escobar,Ángel
alvar001,13401,571439,Alvarez,R. J.
mosed001,7060,400291,Moseley,Dustin
lukar001,1007825,117994,Lukachyk,Rob
elles001,19766,676220,Elledge,Seth
odelb101,1009724,119931,O'Dell,Billy
brocj101,1001456,111494,Brock,John
sagep101,1011370,121620,Sager,Pony
connt101,1002538,112584,Connolly,Tom
barrj104,1000616,110635,Barry,Jack
atkim001,8369,444444,Atkins,Mitch
morrw101,1009226,119401,Morris,Walter
bosmd101,1001215,111252,Bosman,Dick
harrg001,1005415,115521,Harris,Greg
tanam001,15764,547888,Tanaka,Masahiro
aldrs001,1000115,110118,Aldred,Scott
figul001,776,292294,Figueroa,Luis
gilbl002,22250,669302,Gilbert,Logan
minnd102,1008979,119172,Minahan,Dan
conlj102,1002504,112561,Conlan,Jocko
hartt102,1005464,115576,Hartsel,Topsy
blanj001,4849,430599,Blanton,Joe
waket001,219,123801,Wakefield,Tim
armat002,761,150393,Armas,Tony
bradc101,1001325,111360,Brady,Cliff
landd103,1007290,117448,Land,Doc
osteb101,1009881,120099,Oster,Bill
milah101,1008857,119045,Milan,Horace
bannj101,1000518,110541,Bannon,Jimmy
loucs001,1007764,117931,Loucks,Scott
laurr001,17128,657656,Laureano,Ramón
herbr102,1005685,115799,Herbel,Ron
barka101,1000543,110565,Barker,Al
sigaf101,1011961,122223,Sigafoos,Frank
nunej003,6640,471919,Núñez,Jhonny
cacee001,1001809,111853,Cáceres,Edgar
kneir101,1007029,117181,Kneisch,Rudy
kiecd001,1006890,117037,Kiecker,Dana
depht101,1003217,113279,DePhillips,Tony
hustc101,1006230,116359,Husta,Carl
eldeh101,1003724,113792,Elder,Henry
yostg101,1014358,124680,Yost,Gus
bellj004,2510,458679,Bell,Josh
grayd101,1004968,115075,Gray,Dolly
shanf101,1011795,122053,Shannon,Frank
nelsr003,26253,669194,Nelson,Ryne
marir102,1008109,118285,Marion,Red
guisl102,1005130,115235,Guise,Lefty
websm001,1013719,124025,Webster,Mitch
moorg103,1009109,119296,Moore,Gene
wilst003,1328,134263,Wilson,Tom
penaf001,8298,506747,Peña,Francisco
millk004,106,119154,Millwood,Kevin
holmb002,1005970,116095,Holman,Brad
santm001,1011439,136661,Santana,Marino
lubrs101,1007800,117969,Lubratich,Steve
howac002,1006073,116198,Howard,Chris
renst101,1010837,121073,Rensa,Tony
ramoe001,1010678,120909,Ramos,Edgar
menzt101,1008769,118954,Menze,Ted
mcgij104,1008520,118704,McGillen,John
johnd106,1006439,116575,Johnson,Darrell
daric101,1002985,113050,Daringer,Cliff
myatg102,1009413,119611,Myatt,George
owenj102,1009921,120142,Owens,Jack
lopea001,1007753,117916,López,Aurelio
hardl102,1005345,115454,Hardie,Lou
moorm004,25663,686842,Moore,McKinley
johny104,1006514,116598,Johnson,Youngy
engej101,1003777,113848,Engel,Joe
luzig001,1007855,118023,Luzinski,Greg
guerl001,31184,692285,Guerrero,Luis
harrj105,1005419,115509,Harrington,Joe
felia001,21163,665734,Felipe,Angel
kramt001,1007139,117292,Kramer,Tom
trimj101,1013185,123467,Trimble,Joe
marbw101,1008101,118278,Marbet,Walt
wojne001,1014183,124503,Wojna,Ed
petej002,12325,607054,Peterson,Jace
fox-b101,1004273,114365,Fox,Bill
giveb001,1004749,114836,Givens,Brian
burnf101,1001707,111748,Burns,Farmer
parkc003,1009998,150409,Parker,Christian
monac001,2506,467856,Monasterios,Carlos
gottj001,1004898,114992,Gott,Jim
woodj003,18674,663765,Woodford,Jake
johnb101,1006431,116565,Johnson,Bob
ferrj001,11506,594815,Ferrell,Jeff
gablg102,1004416,114501,Gabler,John
sorig001,21863,666277,Soriano,George
purdp101,1010571,120806,Purdy,Pid
ercel001,19360,668674,Erceg,Lucas
aguij001,11342,542583,Aguilar,Jesús
somsl001,15301,643550,Somsen,Layne
paynh101,1010094,120322,Payne,Harley
boonr101,1001189,111220,Boone,Ray
lovev001,1007773,117941,Lovelace,Vance
saipm001,1011374,134182,Saipe,Mike
nealz001,11294,594943,Neal,Zach
gaind101,1004432,114518,Gainer,Del
meekd101,1008722,118908,Meek,Frank
higut001,1005799,115921,Higuera,Teddy
yange001,27698,687066,Yang,Eric
calhw001,17838,641432,Calhoun,Willie
oconj105,1009717,119925,O'Connor,Johnny
johnr104,1006492,116558,Johnson,Rankin
shano101,1011798,122056,Shannon,Owen
gielp101,1004681,114765,Giel,Paul
molia001,26952,683627,Molina,Anthony
castj007,17169,620454,Castillo,José
mccud001,263,445216,McCutchen,Daniel
ashlb001,1000339,110353,Ashley,Billy
contm001,20122,676628,Contreras,Mark
umbrj101,1013277,123561,Umbricht,Jim
doomh101,1003403,113468,Dooms,Harry
surkm101,1012729,122990,Surkont,Max
mcins101,1008569,118753,McInnis,Stuffy
nashj101,1009458,119659,Nash,Jim
whitb103,1013853,124193,White,Bill
pratt001,968,120747,Pratt,Todd
wardd101,1013608,123927,Ward,Dick
mclab102,1008609,118792,McLaughlin,Byron
cosgm101,1002651,112711,Cosgrove,Mike
frisf101,1004364,114448,Frisch,Frankie
lambc001,8047,461836,Lambert,Chris
keatg101,1006736,116881,Keatley,Greg
buckd101,1001621,111662,Buckley,Dick
blaic001,5429,542942,Blair,Carson
glasj101,1004757,114846,Glasscock,Jack
britj002,592,408226,Brito,Juan
martl005,14515,606336,Marté,Luis
hahnd102,1005202,115306,Hahn,Don
spadb101,1012298,122556,Spade,Bob
gouzc101,1004903,114997,Gouzzie,Claude
joner103,1006583,116709,Jones,Red
cunnj101,1002881,112944,Cunningham,Joe
kempo001,31792,805249,Kemp,Otto
zaung001,580,124748,Zaun,Gregg
plasm001,23191,674681,Plassmeyer,Michael
sojol001,1834,122522,Sojo,Luis
friec101,1004352,114435,Fried,Cy
mcclz001,2965,444886,McClellan,Zach
baskj101,1000640,110657,Baskette,Jim
carpf101,1001982,112026,Carpin,Frank
peppr101,1010174,120396,Pepper,Ray
wadec001,7570,460677,Wade,Cory
tucko101,1013211,123495,Tucker,Ollie
klugj101,1007017,117169,Klugmann,Joe
wilkm001,1013959,124270,Wilkins,Marc
dostd001,1003423,113488,Doster,David
wheeh101,1013837,124143,Wheeler,Harry
zambe001,1014414,124739,Zambrano,Eddie
ortij004,7955,517451,Ortiz,Joe
glenb001,7392,543223,Glenn,Brad
schrk001,1011620,121871,Schrom,Ken
gartr001,14016,623439,Garton,Ryan
stuad101,1012639,122897,Stuart,Dick
wellg101,1013767,124073,Wells,Greg
mediy001,10498,500721,Medina,Yoervis
windj002,24606,680739,Winder,Josh
dietd102,1003291,113354,Dietz,Lloyd
speaa001,21859,666208,Speas,Alex
campp101,1001889,111936,Campbell,Paul
greep101,1005008,115102,Greene,Paddy
monre101,1009054,119250,Monroe,Ed
floyb101,1004177,114262,Floyd,Bobby
nashc101,1009457,119658,Nash,Cotton
mcclj102,1008398,118579,McCloskey,Jim
franm003,1004302,133980,Frank,Mike
reyna101,1010861,121101,Reynolds,Archie
moeld101,1009021,119216,Moeller,Danny
martn002,12730,607259,Martínez,Nick
sampb002,1011395,121648,Sampen,Bill
harvj001,16459,642840,Harvey,Joe
mcdog101,1008471,118655,McDougald,Gil
humpa101,1006181,116307,Humphrey,Al
snydr102,1012256,122513,Snyder,Russ
bedgp101,1000763,110783,Bedgood,Phil
rodrt001,1011115,121360,Rodríguez,Tony
kunze101,1007213,117367,Kunz,Earl
brunr101,1001593,111631,Bruner,Roy
jackj001,7432,543351,Jackson,Jay
thomp101,1012989,123238,Thomas,Pinch
rojac101,1011152,121406,Rojas,Cookie
wilsz101,1014114,124391,Wilson,Zeke
keltj101,1006822,116967,Kelty,John
tewkb001,1012941,123213,Tewksbury,Bob
metzb101,1008811,119000,Metzger,Butch
gobbj001,1791,425471,Gobble,Jimmy
ridis001,22358,670050,Ridings,Stephen
hoovb101,1006006,116136,Hoover,William
hartk001,8079,453954,Hart,Kevin
burtm101,1001738,111780,Burtschy,Moe
pinne101,1010359,120589,Pinnance,Ed
mccar101,1008377,118545,McCardell,Roger
judnw101,1006645,116787,Judnich,Wally
vandf101,1013351,123640,Van Dusen,Fred
mcdos101,1008476,118659,McDowell,Sam
ray-k001,1986,150208,Ray,Ken
whitr001,856,124185,White,Rondell
kersc001,2036,477132,Kershaw,Clayton
shiet001,1011893,122152,Shields,Tommy
wilsj003,2102,425543,Wilson,Josh
castm002,15684,612434,Castro,Miguel
jamec001,1006347,116477,James,Chris
thond001,1013033,123309,Thon,Dickie
chamr101,1002125,112178,Chambers,Rome
andec101,1000221,110250,Anderson,Craig
andre101,1000248,110265,Andrews,Ed
hartf102,1005443,115561,Harter,Frank
bilks101,1000966,110995,Bilko,Steve
beckr101,1000757,110762,Beck,Rich
stees001,26323,668715,Steer,Spencer
foy-j101,1004286,114368,Foy,Joe
maurb001,4878,543506,Maurer,Brandon
jordt101,1006619,116761,Jordan,Tim
hager101,1005198,115303,Hagerman,Rip
leart001,1007438,117592,Leary,Tim
motam101,1009259,119453,Mota,Manny
vinaf001,1189,123726,Viña,Fernando
rearp101,1010743,120972,Reardon,Phil
hensr101,1005678,115794,Henshaw,Roy
valdr001,1013316,123604,Valdez,Rafael
hopej001,1006011,116137,Hope,John
avere101,1000378,110396,Averill,Earl
evanr101,1003868,113940,Evans,Red
lopem101,1007757,117923,López,Marcelino
gatej101,1004571,114655,Gates,Joe
trekh101,1013173,123454,Trekell,Harry
kubsg101,1007193,117347,Kubski,Gil
stris001,897,232994,Strickland,Scott
alcav001,15028,622505,Alcántara,Victor
hamlk101,1005279,115387,Hamlin,Ken
johnb109,1006425,116639,Johnson,Bill
halld101,1005241,115350,Hall,Dick
rendt001,13443,573113,Renda,Tony
jodib001,1006415,407093,Jodie,Brett
straj102,1012604,122862,Straub,Joe
johna105,1006417,116559,Johnson,Abbie
oneie101,1009806,120016,O'Neil,Ed
ordor001,889,120045,Ordóñez,Rey
grane101,1004946,115042,Grant,Eddie
priea001,1010536,120768,Prieto,Ariel
castc001,1002059,112118,Castillo,Carmelo
brooh101,1001471,111510,Mauer,Fred
walkk001,1060,276526,Walker,Kevin
mille106,1008890,119093,Miller,Ed
hayeb102,1005523,115639,Hayes,Ben
festm001,19330,670036,Festa,Matt
sweeb101,1012772,123045,Sweeney,Bill
polhm101,1010419,120650,Polhemus,Mark
littj102,1007665,117823,Littlefield,John
norrj101,1009635,119841,Norris,Jim
mosej101,1009242,119436,Moses,Jerry
rungp001,1011302,121553,Runge,Paul
arocr001,1000325,110338,Arocha,René
costm001,3533,453068,Costanzo,Mike
camik001,1001863,111908,Caminiti,Ken
schic101,1011560,121810,Schilling,Chuck
craws001,1002749,112807,Crawford,Steve
nunnj001,1009660,119869,Nunnally,Jon
mussp101,1009408,119605,Musser,Paul
terwd101,1012933,123205,Terwilliger,Dick
schmm001,1011586,121836,Schmidt,Mike
hased101,1005473,115588,Hasenmayer,Don
mcdod002,1867,150021,McDonald,Darnell
milld107,1008955,119150,Mills,Dick
webbr001,7474,444436,Webb,Ryan
laydg101,1007414,117569,Layden,Gene
snydj001,1012253,122511,Snyder,John
weine101,1013740,124046,Weingartner,Elmer
sists101,1012022,122282,Sisti,Sibby
torbj101,1013123,123401,Torborg,Jeff
nen-r001,1123,119718,Nen,Robb
tilsc001,12983,605508,Tilson,Charlie
clarj101,1002290,112329,Clark,Jim
turnj002,10185,545363,Turner,Jacob
dowij101,1003445,113510,Dowie,Joe
smite103,1012136,122384,Smith,Ernie
rondh001,2391,444468,Rondón,Héctor
lestj001,4930,452657,Lester,Jon
bartd101,1000621,110639,Bartell,Dick
chand101,1002134,112188,Chaney,Darrel
rixee101,1011008,121255,Rixey,Eppa
murra101,1009380,119588,Murray,Amby
trouq101,1013195,123478,Trouppe,Quincy
weckp101,1013722,124028,Weckbecker,Pete
heflr101,1005581,115696,Heflin,Randy
albuv101,1000109,110113,Albury,Vic
fishs102,1004074,114154,Fishburn,Sam
bohnj101,1001129,111159,Bohnet,John
wohlm001,414,124498,Wohlers,Mark
dente101,1003213,113274,Dent,Eddie
alvaj002,1432,235094,Alvarez,Juan
olinf101,1009767,119977,Olin,Frank
seibs101,1011728,121981,Seibold,Socks
calll101,1001845,111890,Callahan,Leo
mchea101,1008564,118748,McHenry,Austin
taylc001,13757,621035,Taylor,Chris
ocond102,1009710,119922,O'Connor,Dan
cousd101,1002680,112741,Cousineau,Dee
bongn101,1001164,111194,Bongiovanni,Nino
berbj001,1000863,110890,Berblinger,Jeff
buchb002,720,150211,Buchanan,Brian
scheh102,1011555,121803,Scherer,Harry
maybj001,3390,460055,Mayberry,John
pickc001,208,136730,Pickering,Calvin
pereh001,5751,541650,Pérez,Hernán
noyew101,1009656,119863,Noyes,Win
loftk001,246,117863,Lofton,Kenny
webeb001,41,276533,Weber,Ben
aberb001,1192,150466,Abernathy,Brent
bentc101,1000851,110878,Bentley,Cy
hennl101,1005655,115771,Hennessy,Les
wille001,1013996,124305,Williams,Eddie
avilr101,1000381,110399,Avilés,Ramón
rodrs002,6589,446481,Rodríguez,Sean
washd001,12110,572241,Washington,David
valds001,1013320,123606,Valdez,Sergio
wardp103,1013622,123914,Ward,Piggy
lemoj001,19785,621082,Lemoine,Jacob
smitm006,3053,445224,Smith,Matt
mejie001,15817,625510,Mejia,Erick
barrf104,1000595,110612,Barrett,Frank
garcr003,1557,424505,Garcia,Reynaldo
durac001,24458,679922,Duran,Carlos
durhe101,1003589,113655,Durham,Ed
boydm001,15440,571510,Boyd,Matt
geerb101,1004595,114679,Geer,Billy
pitka101,1010371,120601,Pitko,Alex
lancr001,1007289,117446,Lancellotti,Rick
ziskr101,1014455,124780,Zisk,Richie
mcclb102,1008397,118581,McCloskey,Bill
rodrg001,7011,276534,Rodríguez,Guillermo
demej101,1003191,113253,DeMerit,John
choad101,1002202,112255,Choate,Don
dural001,6533,470516,Durango,Luis
karnb101,1006704,116847,Karns,Bill
liled001,29995,695734,Lile,Daylen
morrb101,1009198,119392,Morrell,Bill
faheh101,1003899,113975,Fahey,Howard
johnw102,1006511,116635,Johnson,Walter
beeld001,11471,542923,Beeler,Dallas
delaj003,12825,503444,De La Cruz,Joel
davig001,1003052,113109,Davis,Glenn
beavb001,338,518444,Beavan,Blake
mackt001,1007929,118091,Mack,Tony
sweec101,1012774,123034,Sweeney,Charlie
krsnr101,1007174,117329,Krsnich,Rocky
donnb101,1003381,113451,Donnelly,Blix
sundg101,1012725,122984,Sundin,Gordie
cogse101,1002398,112449,Cogswell,Ed
walkt101,1013534,123814,Walker,Tillie
nelsb101,1009497,119716,Nelson,Bill
rosas001,1525,466459,Rosario,Sandy
faheb101,1003897,113976,Fahey,Bill
bullb101,1001645,111683,Bulling,Terry
blanc103,1001046,111077,Blankenship,Cliff
walld003,1013544,123856,Wallace,Derek
delar003,3862,523989,De La Rosa,Rubby
woodd103,1014207,124546,Woodard,Darrell
norrl101,1009636,119842,Norris,Leo
roweb101,1011257,121508,Rowell,Bama
stahj101,1012382,122639,Stahl,Jake
myerb101,1009418,119630,Myers,Billy
torew001,7471,444430,Toregas,Wyatt
bolar001,20041,671790,Bolaños,Ronald
kusna101,1007220,117374,Kusnyer,Art
lapof101,1007340,117497,LaPorte,Frank
kramk001,17689,596012,Kramer,Kevin
hennb001,3720,430913,Hennessey,Brad
hulvh101,1006178,116304,Hulvey,Hank
hitcs001,824,115982,Hitchcock,Sterling
coleb102,1002417,112486,Coleman,Bob
