team_fg,date,temp_c,pressure_hpa,rh_pct,da_ft
CHW,2022-08-18,26.2,993.0,47.0,2184.7
CHW,2022-08-19,22.1,992.2,80.0,1817.3
CHW,2022-08-20,24.0,991.8,74.0,2057.7
CHW,2022-08-21,21.5,994.3,91.0,1704.0
CHW,2022-08-22,22.7,995.0,74.0,1778.5
CHW,2022-08-23,24.2,993.9,62.0,1964.3
CHW,2022-08-24,24.5,995.2,72.0,1998.8
CHW,2022-08-25,24.5,992.7,78.0,2108.6
CHW,2022-08-26,20.1,996.4,87.0,1433.3
CHW,2022-08-27,22.7,993.7,79.0,1841.2
CHW,2022-08-28,24.4,988.1,86.0,2285.8
CHW,2022-08-29,26.6,989.3,68.0,2457.3
CHW,2022-08-30,23.5,992.8,58.0,1897.1
CHW,2022-08-31,26.2,993.7,60.0,2218.8
CHW,2022-09-01,27.2,994.4,59.0,2318.5
CHW,2022-09-02,26.5,995.5,58.0,2186.8
CHW,2022-09-03,22.0,997.8,91.0,1651.1
CHW,2022-09-04,20.1,996.8,88.0,1422.8
CHW,2022-09-05,20.2,996.9,89.0,1435.7
CHW,2022-09-06,22.8,998.2,76.0,1689.6
CHW,2022-09-07,22.4,997.3,67.0,1636.0
CHW,2022-09-08,24.7,990.7,61.0,2133.6
CHW,2022-09-09,25.2,992.1,55.0,2124.4
CHW,2022-09-10,24.9,994.6,70.0,2063.2
CHW,2022-09-11,17.0,989.8,80.0,1234.7
CHW,2022-09-12,16.5,987.1,74.0,1248.1
CHW,2022-09-13,20.2,993.0,89.0,1569.3
CHW,2022-09-14,19.1,999.6,90.0,1200.9
CHW,2022-09-15,23.6,998.6,73.0,1769.3
CHW,2022-09-16,24.0,996.8,62.0,1839.7
CHW,2022-09-17,24.0,993.0,71.0,2004.8
CHW,2022-09-18,26.0,991.0,74.0,2347.6
CHW,2022-09-19,19.6,994.7,85.0,1419.6
CHW,2022-09-20,24.4,990.1,74.0,2168.3
CHW,2022-09-21,22.9,991.6,70.0,1906.2
CHW,2022-09-22,14.6,1001.2,61.0,491.7
CHW,2022-09-23,15.9,997.0,45.0,762.3
CHW,2022-09-24,17.9,987.6,77.0,1419.1
CHW,2022-09-25,17.0,986.8,71.0,1315.1
CHW,2022-09-26,13.9,992.2,63.0,715.5
CHW,2022-09-27,12.4,1001.3,60.0,207.3
CHW,2022-09-28,11.9,1010.2,72.0,-137.7
CHW,2022-09-29,13.0,1006.0,77.0,156.2
CHW,2022-09-30,14.4,1000.2,79.0,539.1
CHW,2022-10-01,15.4,1001.1,77.0,633.1
CHW,2022-10-02,13.8,1005.5,87.0,297.1
CHW,2022-10-03,14.1,1004.0,75.0,362.1
CHW,2022-10-04,17.1,999.4,63.0,875.1
CHW,2022-10-05,19.2,995.7,54.0,1242.3
CHW,2022-10-06,15.2,997.9,72.0,705.3
CHW,2022-10-07,9.0,1007.0,64.0,-413.4
CHW,2022-10-08,11.6,1000.9,42.0,87.6
CHW,2022-10-09,15.9,997.0,51.0,776.4
CHW,2022-10-10,14.4,998.1,89.0,632.5
CHW,2022-10-11,15.4,993.2,93.0,940.6
CHW,2022-10-12,12.0,984.6,81.0,770.1
CHW,2022-10-13,6.9,986.3,60.0,25.3
CHW,2022-10-14,11.1,983.2,55.0,657.1
CHW,2022-10-15,8.9,991.8,59.0,87.9
CHW,2022-10-16,9.1,991.8,53.0,104.1
CHW,2022-10-17,4.7,992.4,67.0,-459.1
CHW,2022-10-18,7.1,994.0,51.0,-227.5
CHW,2022-10-19,5.5,991.8,49.0,-356.9
CHW,2022-10-20,10.2,986.1,56.0,444.8
CHW,2022-10-21,18.9,984.6,40.0,1545.5
CHW,2022-10-22,20.1,989.0,57.0,1594.0
CHW,2022-10-23,21.8,990.4,40.0,1702.4
CHW,2022-10-24,20.5,987.4,59.0,1705.8
CHW,2022-10-25,11.8,982.3,93.0,846.2
CHW,2022-10-26,8.4,997.4,80.0,-138.2
CHW,2022-10-27,9.1,1005.7,78.0,-335.2
CHW,2022-10-28,8.8,1006.6,87.0,-391.4
CHW,2022-10-29,11.1,1001.4,83.0,78.6
CHW,2022-10-30,12.6,991.4,87.0,624.1
CHW,2022-10-31,12.6,990.4,93.0,670.2
CHW,2022-11-01,12.5,999.9,73.0,292.5
CHW,2022-11-02,15.5,1000.4,73.0,660.7
CHW,2022-11-03,16.8,995.0,65.0,992.5
CHW,2022-11-04,19.8,986.2,67.0,1682.9
CHW,2022-11-05,9.2,982.6,69.0,459.9
CHW,2022-11-06,11.7,995.8,76.0,335.8
CHW,2022-11-07,7.5,1013.2,73.0,-804.5
CHW,2022-11-08,10.6,1009.8,74.0,-287.8
CHW,2022-11-09,16.1,998.6,63.0,775.4
CHW,2022-11-10,16.9,990.5,54.0,1131.8
CHW,2022-11-11,2.7,990.7,59.0,-665.6
CHW,2022-11-12,1.5,997.2,66.0,-1038.9
CHW,2022-11-13,1.0,1004.3,55.0,-1357.9
CHW,2022-11-14,3.2,1003.8,69.0,-1043.4
CHW,2022-11-15,1.6,998.0,91.0,-1031.0
CHW,2022-11-16,1.2,997.7,82.0,-1081.0
CHW,2022-11-17,-0.9,996.7,79.0,-1323.4
CHW,2022-11-18,-4.8,1000.3,61.0,-1971.7
CHW,2022-11-19,-4.3,998.5,44.0,-1853.5
CHW,2022-11-20,-1.3,1001.3,45.0,-1559.7
CHW,2022-11-21,1.1,1000.8,69.0,-1212.4
CHW,2022-11-22,3.5,999.0,75.0,-833.3
CHW,2022-11-23,7.2,998.3,82.0,-321.7
CHW,2022-11-24,6.8,995.6,87.0,-274.0
CHW,2022-11-25,4.8,999.4,71.0,-683.3
CHW,2022-11-26,6.7,989.7,59.0,-119.3
CHW,2022-11-27,4.8,985.2,84.0,-177.0
CHW,2022-11-28,4.3,991.7,78.0,-474.3
CHW,2022-11-29,12.4,977.3,92.0,1096.6
CHW,2022-11-30,-4.1,1000.7,57.0,-1895.9
CHW,2022-12-01,-1.0,1004.4,64.0,-1613.7
CHW,2022-12-02,9.2,984.7,66.0,382.3
CHW,2022-12-03,-3.2,1008.2,62.0,-2033.5
CHW,2022-12-04,-0.1,995.6,51.0,-1203.0
CHW,2022-12-05,3.5,989.9,75.0,-518.6
CHW,2022-12-06,3.8,995.2,97.0,-640.1
CHW,2022-12-07,2.4,1005.2,96.0,-1169.4
CHW,2022-12-08,2.4,1005.4,80.0,-1191.5
CHW,2022-12-09,2.8,1000.6,89.0,-965.5
CHW,2022-12-10,3.3,999.3,92.0,-852.3
CHW,2022-12-11,3.2,1001.8,82.0,-961.6
CHW,2022-12-12,2.9,1003.6,72.0,-1072.4
CHW,2022-12-13,2.0,997.3,81.0,-963.7
CHW,2022-12-14,4.2,984.6,94.0,-223.0
CHW,2022-12-15,0.6,982.5,85.0,-628.2
CHW,2022-12-16,-2.5,984.6,69.0,-1118.5
CHW,2022-12-17,-4.6,989.7,71.0,-1570.9
CHW,2022-12-18,-8.2,1002.4,65.0,-2492.8
CHW,2022-12-19,-4.1,1008.8,67.0,-2169.5
CHW,2022-12-20,-2.1,1010.0,84.0,-1936.2
CHW,2022-12-21,-0.9,1001.5,84.0,-1485.7
CHW,2022-12-22,-14.3,988.6,64.0,-2831.7
CHW,2022-12-23,-18.7,990.3,54.0,-3497.3
CHW,2022-12-24,-12.1,992.5,58.0,-2672.8
CHW,2022-12-25,-11.6,996.4,57.0,-2742.3
CHW,2022-12-26,-5.9,1001.6,66.0,-2159.2
CHW,2022-12-27,-6.2,993.6,70.0,-1918.8
CHW,2022-12-28,4.4,986.0,65.0,-277.8
CHW,2022-12-29,11.3,989.0,94.0,550.5
CHW,2022-12-30,2.0,994.3,94.0,-847.9
CHW,2022-12-31,-0.2,990.7,95.0,-1010.9
CHW,2023-01-01,4.2,993.2,94.0,-521.7
CHW,2023-01-02,2.3,994.1,100.0,-795.9
CHW,2023-01-03,9.6,980.0,100.0,650.7
CHW,2023-01-04,0.9,987.9,82.0,-780.1
CHW,2023-01-05,-0.4,992.2,84.0,-1098.0
CHW,2023-01-06,-3.2,1001.5,74.0,-1794.9
CHW,2023-01-07,-1.6,1007.6,88.0,-1785.0
CHW,2023-01-08,-2.4,1000.1,85.0,-1633.9
CHW,2023-01-09,1.6,994.7,84.0,-923.2
CHW,2023-01-10,3.5,990.3,91.0,-515.9
CHW,2023-01-11,7.8,986.9,89.0,159.6
CHW,2023-01-12,2.0,995.0,76.0,-888.8
CHW,2023-01-13,-1.9,1003.7,69.0,-1703.5
CHW,2023-01-14,-3.1,1001.9,80.0,-1791.7
CHW,2023-01-15,2.2,993.0,71.0,-798.3
CHW,2023-01-16,6.6,978.3,95.0,311.1
CHW,2023-01-17,3.2,985.6,79.0,-403.8
CHW,2023-01-18,2.2,990.9,91.0,-706.6
CHW,2023-01-19,2.8,980.8,91.0,-276.2
CHW,2023-01-20,-0.4,1000.1,73.0,-1380.3
CHW,2023-01-21,-0.6,997.6,76.0,-1317.6
CHW,2023-01-22,-0.6,990.5,87.0,-1062.7
CHW,2023-01-23,-3.5,996.8,81.0,-1667.2
CHW,2023-01-24,0.6,999.8,85.0,-1229.4
CHW,2023-01-25,0.3,985.1,93.0,-751.6
CHW,2023-01-26,-6.4,994.2,84.0,-1959.1
CHW,2023-01-27,0.9,987.6,77.0,-774.0
CHW,2023-01-28,-1.5,997.7,86.0,-1431.7
CHW,2023-01-29,-4.1,1003.8,82.0,-1988.2
CHW,2023-01-30,-13.1,1007.8,63.0,-3340.2
CHW,2023-01-31,-13.5,1006.4,59.0,-3347.1
CHW,2023-02-01,-5.8,1002.4,58.0,-2177.8
CHW,2023-02-02,-3.8,1000.7,69.0,-1849.3
CHW,2023-02-03,-12.2,1013.2,34.0,-3414.1
CHW,2023-02-04,3.0,992.3,59.0,-682.5
CHW,2023-02-05,-0.4,995.4,87.0,-1206.7
CHW,2023-02-06,2.5,993.1,71.0,-762.9
CHW,2023-02-07,0.6,998.5,84.0,-1185.4
CHW,2023-02-08,1.5,999.1,87.0,-1085.7
CHW,2023-02-09,2.2,987.9,89.0,-604.2
CHW,2023-02-10,-1.1,1005.6,63.0,-1668.7
CHW,2023-02-11,2.5,1001.5,63.0,-1060.7
CHW,2023-02-12,4.7,989.5,61.0,-365.4
CHW,2023-02-13,3.6,989.8,66.0,-511.6
CHW,2023-02-14,9.0,979.4,76.0,556.4
CHW,2023-02-15,2.5,993.5,76.0,-772.0
CHW,2023-02-16,-0.3,988.6,89.0,-955.7
CHW,2023-02-17,-6.2,1004.4,75.0,-2291.2
CHW,2023-02-18,3.7,997.5,68.0,-763.0
CHW,2023-02-19,5.8,987.0,71.0,-125.8
CHW,2023-02-20,1.3,982.0,84.0,-520.3
CHW,2023-02-21,-0.6,988.9,73.0,-1017.9
CHW,2023-02-22,0.6,980.1,93.0,-537.3
CHW,2023-02-23,-0.8,999.4,68.0,-1412.1
CHW,2023-02-24,-3.3,1013.0,76.0,-2202.7
CHW,2023-02-25,0.1,997.6,71.0,-1230.3
CHW,2023-02-26,0.7,990.9,75.0,-916.6
CHW,2023-02-27,8.4,970.3,85.0,811.1
CHW,2023-02-28,3.1,989.5,76.0,-555.5
CHW,2023-03-01,5.6,985.9,100.0,-78.4
CHW,2023-03-02,0.6,993.3,84.0,-1005.3
CHW,2023-03-03,1.0,977.1,96.0,-377.0
CHW,2023-03-04,4.9,994.2,93.0,-466.0
CHW,2023-03-05,3.5,998.9,83.0,-821.6
CHW,2023-03-06,3.8,992.6,91.0,-556.5
CHW,2023-03-07,1.6,1010.2,82.0,-1458.6
CHW,2023-03-08,2.7,1008.6,73.0,-1268.8
CHW,2023-03-09,1.3,998.1,95.0,-1070.3
CHW,2023-03-10,1.2,997.9,84.0,-1086.2
CHW,2023-03-11,1.2,993.8,85.0,-943.4
CHW,2023-03-12,1.7,991.3,81.0,-795.0
CHW,2023-03-13,-1.8,1000.8,65.0,-1593.2
CHW,2023-03-14,-1.7,1005.5,73.0,-1736.5
CHW,2023-03-15,6.7,996.3,59.0,-347.2
CHW,2023-03-16,6.8,980.5,93.0,257.7
CHW,2023-03-17,-0.9,989.2,60.0,-1077.3
CHW,2023-03-18,-4.7,998.6,46.0,-1908.1
CHW,2023-03-19,1.0,1000.9,47.0,-1247.7
CHW,2023-03-20,7.3,995.2,43.0,-254.3
CHW,2023-03-21,6.8,999.1,62.0,-426.9
CHW,2023-03-22,8.4,991.0,96.0,105.7
CHW,2023-03-23,1.9,996.4,87.0,-940.1
CHW,2023-03-24,3.2,989.7,76.0,-549.5
CHW,2023-03-25,4.3,987.2,62.0,-335.7
CHW,2023-03-26,2.0,990.2,90.0,-709.3
CHW,2023-03-27,1.4,1002.3,74.0,-1220.7
CHW,2023-03-28,6.9,1000.9,62.0,-476.0
CHW,2023-03-29,-0.3,1004.0,57.0,-1514.2
CHW,2023-03-30,8.0,994.2,63.0,-103.7
CHW,2023-03-31,15.1,971.9,96.0,1646.7
CHW,2023-04-01,1.9,995.3,72.0,-915.9
CHW,2023-04-02,10.1,987.5,65.0,398.4
CHW,2023-04-03,8.3,986.7,79.0,217.0
CHW,2023-04-04,13.1,980.9,94.0,1066.5
CHW,2023-04-05,7.3,992.8,67.0,-139.3
CHW,2023-04-06,8.6,1006.9,53.0,-477.1
CHW,2023-04-07,4.0,1009.2,74.0,-1119.6
CHW,2023-04-08,8.9,1005.1,75.0,-345.0
CHW,2023-04-09,13.2,1006.2,61.0,143.7
CHW,2023-04-10,15.4,1002.6,59.0,540.8
CHW,2023-04-11,20.0,996.2,60.0,1344.0
CHW,2023-04-12,21.9,989.7,46.0,1759.2
CHW,2023-04-13,22.8,987.1,45.0,1956.3
CHW,2023-04-14,18.9,985.6,43.0,1519.6
CHW,2023-04-15,23.6,984.4,46.0,2151.8
CHW,2023-04-16,5.0,982.5,71.0,-72.1
CHW,2023-04-17,3.7,986.6,62.0,-391.8
CHW,2023-04-18,9.3,992.2,79.0,155.6
CHW,2023-04-19,9.1,990.1,82.0,206.9
CHW,2023-04-20,18.0,987.1,81.0,1460.2
CHW,2023-04-21,14.4,988.3,40.0,863.7
CHW,2023-04-22,6.1,991.1,50.0,-255.4
CHW,2023-04-23,4.2,998.6,63.0,-741.8
CHW,2023-04-24,7.6,998.7,51.0,-326.0
CHW,2023-04-25,4.8,1001.3,67.0,-753.1
CHW,2023-04-26,5.3,1001.1,63.0,-686.6
CHW,2023-04-27,11.2,989.9,58.0,443.2
CHW,2023-04-28,8.8,988.2,69.0,214.5
CHW,2023-04-29,10.6,981.2,67.0,683.9
CHW,2023-04-30,5.2,976.1,84.0,192.6
CHW,2023-05-01,7.5,977.3,83.0,446.7
CHW,2023-05-02,7.3,984.0,68.0,166.9
CHW,2023-05-03,6.8,992.1,79.0,-163.6
CHW,2023-05-04,13.9,992.4,55.0,692.0
CHW,2023-05-05,19.1,994.3,46.0,1254.5
CHW,2023-05-06,20.9,991.9,71.0,1641.0
CHW,2023-05-07,10.7,990.9,100.0,416.7
CHW,2023-05-08,8.5,994.5,96.0,-2.1
CHW,2023-05-09,10.6,998.7,91.0,119.8
CHW,2023-05-10,14.6,997.1,68.0,647.1
CHW,2023-05-11,16.9,994.6,63.0,1013.9
CHW,2023-05-12,15.0,995.1,97.0,831.7
CHW,2023-05-13,13.2,999.4,84.0,421.3
CHW,2023-05-14,10.4,1005.9,86.0,-161.0
CHW,2023-05-15,12.2,999.7,74.0,262.7
CHW,2023-05-16,12.9,988.1,85.0,773.1
CHW,2023-05-17,9.1,995.3,78.0,21.4
CHW,2023-05-18,17.2,993.0,50.0,1073.4
CHW,2023-05-19,12.9,994.5,93.0,568.2
CHW,2023-05-20,18.1,998.7,52.0,996.4
CHW,2023-05-21,18.4,997.3,51.0,1078.9
CHW,2023-05-22,18.8,997.3,42.0,1103.6
CHW,2023-05-23,21.6,996.7,40.0,1462.7
CHW,2023-05-24,9.6,1000.8,79.0,-101.4
CHW,2023-05-25,11.1,1003.3,54.0,-36.3
CHW,2023-05-26,14.8,1003.3,45.0,410.5
CHW,2023-05-27,16.9,1001.2,52.0,760.8
CHW,2023-05-28,19.0,995.9,43.0,1178.9
CHW,2023-05-29,19.9,993.3,46.0,1388.0
CHW,2023-05-30,19.7,992.0,55.0,1434.7
CHW,2023-05-31,23.6,994.0,72.0,1922.4
CHW,2023-06-01,27.1,995.5,54.0,2244.7
CHW,2023-06-02,20.8,994.4,55.0,1490.9
CHW,2023-06-03,19.1,994.8,69.0,1303.9
CHW,2023-06-04,19.2,995.3,51.0,1247.3
CHW,2023-06-05,23.0,994.8,39.0,1695.8
CHW,2023-06-06,16.0,991.2,79.0,1054.6
CHW,2023-06-07,15.9,990.2,66.0,1045.1
CHW,2023-06-08,18.1,990.7,49.0,1261.9
CHW,2023-06-09,21.7,989.8,30.0,1676.9
CHW,2023-06-10,25.6,986.2,35.0,2290.9
CHW,2023-06-11,12.2,989.2,84.0,642.4
CHW,2023-06-12,18.9,987.0,41.0,1465.8
CHW,2023-06-13,16.8,980.5,91.0,1558.2
CHW,2023-06-14,17.2,984.1,84.0,1467.7
CHW,2023-06-15,12.9,987.3,82.0,794.8
CHW,2023-06-16,14.8,993.7,80.0,815.7
CHW,2023-06-17,19.3,991.5,70.0,1445.6
CHW,2023-06-18,22.2,987.1,53.0,1910.1
CHW,2023-06-19,22.2,992.2,57.0,1749.4
CHW,2023-06-20,18.5,995.6,65.0,1188.5
CHW,2023-06-21,21.5,996.7,69.0,1547.5
CHW,2023-06-22,20.7,993.7,66.0,1537.4
CHW,2023-06-23,23.8,991.8,56.0,1961.6
CHW,2023-06-24,25.7,988.6,52.0,2294.4
CHW,2023-06-25,22.7,980.9,60.0,2211.8
CHW,2023-06-26,21.3,985.3,77.0,1939.5
CHW,2023-06-27,17.6,992.7,75.0,1199.6
CHW,2023-06-28,23.3,992.1,64.0,1918.2
CHW,2023-06-29,23.6,988.9,94.0,2182.5
CHW,2023-06-30,25.8,991.7,73.0,2292.9
CHW,2023-07-01,22.6,988.4,92.0,2057.3
CHW,2023-07-02,17.7,987.4,97.0,1453.9
CHW,2023-07-03,22.7,991.8,72.0,1880.7
CHW,2023-07-04,26.0,993.5,76.0,2271.0
CHW,2023-07-05,23.9,992.5,89.0,2079.7
CHW,2023-07-06,19.6,993.1,80.0,1459.4
CHW,2023-07-07,20.9,991.8,83.0,1683.6
CHW,2023-07-08,20.0,989.7,73.0,1606.6
CHW,2023-07-09,24.5,990.5,64.0,2127.0
CHW,2023-07-10,26.5,990.7,57.0,2346.1
CHW,2023-07-11,19.4,992.4,80.0,1457.3
CHW,2023-07-12,21.2,984.9,90.0,1983.9
CHW,2023-07-13,23.4,989.1,72.0,2064.3
CHW,2023-07-14,24.5,989.1,82.0,2248.4
CHW,2023-07-15,25.0,988.2,68.0,2286.9
CHW,2023-07-16,25.0,989.0,53.0,2196.8
CHW,2023-07-17,22.0,991.3,65.0,1782.7
CHW,2023-07-18,21.8,993.5,64.0,1678.4
CHW,2023-07-19,24.2,994.5,74.0,1991.5
CHW,2023-07-20,25.6,990.2,55.0,2240.0
CHW,2023-07-21,22.5,993.5,65.0,1771.5
CHW,2023-07-22,23.5,991.5,65.0,1968.2
CHW,2023-07-23,26.0,992.0,59.0,2246.8
CHW,2023-07-24,24.0,995.8,70.0,1905.2
CHW,2023-07-25,28.6,994.7,56.0,2472.8
CHW,2023-07-26,25.7,987.4,91.0,2506.6
CHW,2023-07-27,28.1,991.9,74.0,2594.9
CHW,2023-07-28,23.5,993.0,90.0,2012.7
CHW,2023-07-29,22.2,996.1,81.0,1700.5
CHW,2023-07-30,22.5,997.5,58.0,1609.9
CHW,2023-07-31,24.6,998.6,48.0,1798.8
CHW,2023-08-01,24.6,998.9,70.0,1877.6
CHW,2023-08-02,26.0,995.5,62.0,2140.6
CHW,2023-08-03,26.9,991.8,66.0,2401.5
CHW,2023-08-04,22.7,994.1,81.0,1834.8
CHW,2023-08-05,22.0,991.8,89.0,1849.5
CHW,2023-08-06,20.0,988.6,84.0,1678.5
CHW,2023-08-07,22.2,990.3,73.0,1870.9
CHW,2023-08-08,25.5,989.9,57.0,2246.2
CHW,2023-08-09,23.0,986.7,76.0,2109.7
CHW,2023-08-10,25.0,986.7,71.0,2351.0
CHW,2023-08-11,26.6,985.7,69.0,2585.5
CHW,2023-08-12,25.5,989.9,78.0,2336.9
CHW,2023-08-13,20.9,994.9,88.0,1593.7
CHW,2023-08-14,20.0,987.4,86.0,1726.0
CHW,2023-08-15,20.3,994.4,80.0,1506.2
CHW,2023-08-16,23.8,990.8,64.0,2026.9
CHW,2023-08-17,21.1,988.7,62.0,1746.9
CHW,2023-08-18,20.8,994.6,61.0,1503.4
CHW,2023-08-19,24.8,991.9,72.0,2150.8
CHW,2023-08-20,24.8,998.0,89.0,2012.8
CHW,2023-08-21,21.0,1001.4,88.0,1384.9
CHW,2023-08-22,26.3,997.1,85.0,2228.7
CHW,2023-08-23,32.6,990.1,71.0,3243.0
CHW,2023-08-24,28.5,988.9,86.0,2813.4
CHW,2023-08-25,24.7,992.2,75.0,2139.8
CHW,2023-08-26,19.9,995.6,87.0,1434.3
CHW,2023-08-27,19.5,995.5,73.0,1343.2
CHW,2023-08-28,22.5,994.2,52.0,1701.1
CHW,2023-08-29,20.8,991.4,85.0,1690.7
CHW,2023-08-30,17.2,996.0,68.0,1016.9
CHW,2023-08-31,20.5,998.3,61.0,1338.9
CHW,2023-09-01,23.3,998.2,70.0,1732.5
CHW,2023-09-02,27.5,994.6,43.0,2273.3
CHW,2023-09-03,29.6,991.7,50.0,2670.4
CHW,2023-09-04,30.4,990.1,54.0,2849.0
CHW,2023-09-05,28.0,989.6,60.0,2590.1
CHW,2023-09-06,21.1,987.8,84.0,1850.7
CHW,2023-09-07,18.8,993.1,79.0,1352.3
CHW,2023-09-08,18.0,997.8,79.0,1087.4
CHW,2023-09-09,18.8,999.5,69.0,1104.9
CHW,2023-09-10,22.8,997.2,60.0,1665.4
CHW,2023-09-11,18.2,996.2,90.0,1198.4
CHW,2023-09-12,17.2,996.8,78.0,1015.2
CHW,2023-09-13,16.5,997.8,76.0,885.5
CHW,2023-09-14,18.0,999.3,70.0,1011.8
CHW,2023-09-15,19.4,996.7,70.0,1280.4
CHW,2023-09-16,18.5,993.4,80.0,1305.8
CHW,2023-09-17,16.4,994.4,86.0,1013.6
CHW,2023-09-18,17.0,995.0,80.0,1056.1
CHW,2023-09-19,18.3,993.8,79.0,1263.3
CHW,2023-09-20,21.6,996.4,75.0,1591.0
CHW,2023-09-21,21.3,999.8,86.0,1472.6
CHW,2023-09-22,22.0,997.6,78.0,1612.5
CHW,2023-09-23,19.9,995.1,69.0,1396.4
CHW,2023-09-24,19.5,995.1,81.0,1380.8
CHW,2023-09-25,19.2,996.8,89.0,1306.9
CHW,2023-09-26,18.7,996.8,90.0,1243.8
CHW,2023-09-27,18.1,996.1,90.0,1188.6
CHW,2023-09-28,18.0,996.9,90.0,1148.1
CHW,2023-09-29,19.4,999.1,84.0,1239.8
CHW,2023-09-30,21.2,1000.4,84.0,1432.3
CHW,2023-10-01,20.9,1001.5,81.0,1345.5
CHW,2023-10-02,21.5,999.2,79.0,1495.9
CHW,2023-10-03,23.1,995.0,65.0,1797.2
CHW,2023-10-04,23.1,992.1,64.0,1892.6
CHW,2023-10-05,18.1,989.8,73.0,1358.3
CHW,2023-10-06,7.6,994.7,81.0,-147.3
CHW,2023-10-07,11.0,996.7,56.0,180.5
CHW,2023-10-08,11.0,990.5,58.0,397.2
CHW,2023-10-09,9.4,987.2,61.0,313.4
CHW,2023-10-10,12.4,986.9,57.0,696.5
CHW,2023-10-11,14.0,987.8,76.0,907.1
CHW,2023-10-12,14.0,991.3,86.0,807.5
CHW,2023-10-13,12.9,986.1,90.0,852.1
CHW,2023-10-14,12.3,994.2,72.0,460.5
CHW,2023-10-15,11.8,994.9,73.0,374.2
CHW,2023-10-16,10.8,996.5,80.0,202.8
CHW,2023-10-17,11.9,993.7,76.0,433.7
CHW,2023-10-18,15.6,988.7,67.0,1060.9
CHW,2023-10-19,12.8,982.4,91.0,969.3
CHW,2023-10-20,12.2,985.4,67.0,741.9
CHW,2023-10-21,11.6,986.3,85.0,666.8
CHW,2023-10-22,9.4,998.1,80.0,-33.1
CHW,2023-10-23,14.9,993.9,61.0,779.6
CHW,2023-10-24,20.7,994.8,66.0,1499.8
CHW,2023-10-25,17.9,995.7,93.0,1184.1
CHW,2023-10-26,18.1,992.0,90.0,1329.3
CHW,2023-10-27,15.8,995.0,81.0,902.9
CHW,2023-10-28,8.9,1001.6,68.0,-235.7
CHW,2023-10-29,6.1,998.5,82.0,-471.2
CHW,2023-10-30,1.5,1000.3,66.0,-1145.9
CHW,2023-10-31,1.0,998.6,66.0,-1152.0
CHW,2023-11-01,1.9,1003.1,70.0,-1186.8
CHW,2023-11-02,7.8,999.1,62.0,-299.2
CHW,2023-11-03,10.1,995.8,64.0,110.5
CHW,2023-11-04,7.4,999.7,90.0,-333.1
CHW,2023-11-05,10.6,995.6,70.0,191.1
CHW,2023-11-06,15.1,984.4,70.0,1152.5
CHW,2023-11-07,8.0,995.7,78.0,-134.2
CHW,2023-11-08,10.9,981.3,96.0,768.8
CHW,2023-11-09,7.8,996.9,61.0,-224.9
CHW,2023-11-10,5.6,1003.9,64.0,-742.9
CHW,2023-11-11,6.3,1007.2,83.0,-742.4
CHW,2023-11-12,8.4,1002.5,61.0,-340.6
CHW,2023-11-13,7.8,1005.6,64.0,-519.1
CHW,2023-11-14,7.4,1002.0,63.0,-448.4
CHW,2023-11-15,9.4,999.8,80.0,-91.4
CHW,2023-11-16,15.5,989.4,72.0,1035.7
CHW,2023-11-17,4.5,995.2,84.0,-562.8
CHW,2023-11-18,5.4,993.2,59.0,-406.2
CHW,2023-11-19,7.2,996.8,82.0,-270.1
CHW,2023-11-20,7.8,997.8,72.0,-240.7
CHW,2023-11-21,4.3,992.7,80.0,-506.7
CHW,2023-11-22,3.6,992.5,76.0,-594.8
CHW,2023-11-23,4.4,999.7,72.0,-744.1
CHW,2023-11-24,0.0,1010.1,70.0,-1674.4
CHW,2023-11-25,-0.4,999.7,75.0,-1364.9
CHW,2023-11-26,0.2,987.4,82.0,-854.0
CHW,2023-11-27,-5.2,995.6,61.0,-1861.2
CHW,2023-11-28,-6.5,1000.7,56.0,-2212.4
CHW,2023-11-29,0.9,991.1,73.0,-899.2
CHW,2023-11-30,5.9,988.5,82.0,-151.5
CHW,2023-12-01,5.6,988.5,89.0,-182.0
CHW,2023-12-02,4.8,992.8,87.0,-437.4
CHW,2023-12-03,3.4,988.4,88.0,-466.0
CHW,2023-12-04,1.1,994.8,82.0,-993.7
CHW,2023-12-05,3.3,999.0,80.0,-854.2
CHW,2023-12-06,1.3,998.1,76.0,-1087.1
CHW,2023-12-07,6.6,986.6,82.0,5.0
CHW,2023-12-08,10.1,984.5,80.0,526.8
CHW,2023-12-09,5.3,989.0,61.0,-271.3
CHW,2023-12-10,1.1,996.7,70.0,-1069.9
CHW,2023-12-11,-0.7,999.2,79.0,-1383.8
CHW,2023-12-12,-1.4,1009.5,67.0,-1839.0
CHW,2023-12-13,-0.8,1016.5,67.0,-2000.0
CHW,2023-12-14,3.8,1012.8,75.0,-1267.4
CHW,2023-12-15,5.7,1005.4,69.0,-775.5
CHW,2023-12-16,5.5,993.2,92.0,-354.2
CHW,2023-12-17,5.2,988.3,80.0,-237.6
CHW,2023-12-18,-3.5,996.4,53.0,-1670.7
CHW,2023-12-19,-1.0,1001.7,43.0,-1536.2
CHW,2023-12-20,1.1,1004.8,83.0,-1337.9
CHW,2023-12-21,4.8,1003.6,84.0,-813.0
CHW,2023-12-22,6.1,998.3,94.0,-449.5
CHW,2023-12-23,6.7,999.5,97.0,-408.5
