Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Adbert Alzolay","NYM",2,3,,4.28571,31,1,0,1,,35.7,151,34,18,17,5,11,0,3,32,8.06723,2.77311,2.90909,1.2605,0.211921,0.0728477,0.13907285034656525,0.248175,1.2605,0.29,0.710526,,,4.33962,0.0580921,0.0752759,999,,,,,,,140.28000564575197,3.9294118388753123,139.50000381469727,3.9075630485563937,,,,,,,,,,,,,,,,,,,"Adbert Alzolay","17859",640470
"Justin Bruihl","STL",3,3,,4.26035,48,0,0,10,,50.7,222,47,26,24,5,20,3,6,46,8.16568,3.5503,2.3,0.887574,0.207207,0.0900901,0.11711711436510086,0.239796,1.3215,0.289655,0.683333,,,4.14105,0.0577973,0.0209877,999,,,,,,,245.480005645752,4.841814634156619,242.50000381469727,4.783037478610045,,,,,,,,,,,,,,,,,,,"Justin Bruihl","23779",677865
"Will Klein","LAD",4,3,,4.60317,49,0,1,14,,56.7,253,50,31,29,6,33,0,3,59,9.36508,5.2381,1.78788,0.952381,0.233202,0.130435,0.10276679694652557,0.230415,1.46384,0.289474,0.697051,,,4.33443,0.0571265,-0.12214,999,,,,,,,286.78000564575194,5.057848356030333,276.50000381469727,4.876543211537744,,,,,,,,,,,,,,,,,,,"Will Klein","27787",694361
"Josh Fleming","TOR",4,5,,4.60296,38,4,0,0,,74.3,329,85,41,38,9,22,2,3,36,4.3607,2.66487,1.63636,1.09017,0.109422,0.0668693,0.04255318641662598,0.279605,1.44011,0.293436,0.699153,,,4.75021,0.056778,-0.0266988,999,,,,,,,215.12002258300782,2.895289552453369,251.50001525878906,3.3849260421105596,,,,,,,,,,,,,,,,,,,"Josh Fleming","20418",676596
"Julian Merryweather","MIN",1,2,,4.62162,39,0,0,1,,37,168,36,21,19,4,20,1,1,38,9.24324,4.86486,1.9,0.972973,0.22619,0.119048,0.1071428582072258,0.244898,1.51351,0.304762,0.694444,,,4.18919,0.0564008,-0.182273,999,,,,,,,148.00000000000003,4.000000000000001,150,4.054054054054054,,,,,,,,,,,,,,,,,,,"Julian Merryweather","16703",657240
"Wilking Rodríguez",,1,1,,4.42623,22,0,0,0,,18.3,80,16,10,9,2,10,0,0,18,8.85246,4.91803,1.8,0.983607,0.225,0.125,0.09999999403953552,0.228571,1.42077,0.28,0.689655,,,4.22803,0.0560846,-0.0702682,999,,,,,,,75.21999435424806,4.1103823765148055,71.49999618530273,3.907103779573025,,,,,,,,,,,,,,,,,,,"Wilking Rodriguez","8801",516853
"Ryan Pressly",,2,3,,4.17073,43,0,0,0,,41,177,40,21,19,5,15,0,1,34,7.46341,3.29268,2.26667,1.09756,0.19209,0.0847458,0.1073446273803711,0.248447,1.34146,0.286885,0.708333,,,4.2327,0.0558513,0.0275576,999,,,,,,,157.90000000000003,3.8512195121951227,160,3.902439024390244,,,,,,,,,,,,,,,,,,,"Ryan Pressly","7005",519151
"Jonatan Bernal","ARI",4,4,,4.65753,19,9,0,0,,65.7,294,75,37,34,9,20,0,3,36,4.93151,2.73973,1.8,1.23288,0.122449,0.0680272,0.054421767592430115,0.276753,1.44597,0.292035,0.703883,,,4.8703,0.0549938,0.34536,999,,,,,,,183.4799774169922,2.792693849918074,214.49998474121094,3.2648401020504143,,,,,,,,,,,,,,,,,,,"Jonatan Bernal","sa3009271",685763
"Christian Roa","CHC",5,6,,4.36765,36,7,0,1,,68,302,61,36,33,9,36,0,6,68,9,4.76471,1.88889,1.19118,0.225166,0.119205,0.10596026480197906,0.234615,1.42647,0.284153,0.722749,,,4.70867,0.0542402,0.25259,999,,,,,,,247.90000000000006,3.6455882352941185,237,3.485294117647059,,,,,,,,,,,,,,,,,,,"Christian Roa","27662",685005
"Ryan Lambert","NYM",2,1,,4.52716,49,0,0,0,,49.7,218,42,27,25,6,27,0,3,56,10.1408,4.88934,2.07407,1.08652,0.256881,0.123853,0.13302751630544662,0.223404,1.38833,0.285714,0.693069,,,4.2619,0.0539545,-0.169215,999,,,,,,,206.780005645752,4.1605634300099394,192.50000381469727,3.8732394539165007,,,,,,,,,,,,,,,,,,,"Ryan Lambert","sa3025613",822038
"Hunter Stratton","ATL",3,2,,4.3021,44,0,0,1,,52.3,227,50,27,25,7,19,0,4,49,8.43212,3.2696,2.57895,1.20459,0.215859,0.0837004,0.1321585848927498,0.245098,1.31931,0.290541,0.709459,,,4.3206,0.0538253,0.0764933,999,,,,,,,203.91999435424805,3.899043925984369,203.49999618530273,3.8910133681436014,,,,,,,,,,,,,,,,,,,"Hunter Stratton","23455",676702
"Sam Benschoter","CIN",4,7,,5.57621,31,10,0,0,,80.7,358,85,54,50,14,31,0,6,62,6.9145,3.45725,2,1.56134,0.173184,0.0865922,0.0865921750664711,0.264798,1.43742,0.289796,0.643154,,,5.22931,0.0528378,-0.303751,999,,,,,,,216.9799774169922,2.6887234897438055,234.49998474121094,2.9058239604595033,,,,,,,,,,,,,,,,,,,"Sam Benschoter","sa3017639",680397
"Blake Weiman","LAA",2,2,,4.46281,31,0,0,0,,36.3,157,37,19,18,5,11,0,1,30,7.43802,2.72727,2.72727,1.23967,0.191083,0.0700637,0.12101911008358002,0.255172,1.32231,0.290909,0.707317,,,4.26461,0.0525829,-0.0415008,999,,,,,,,134.91999435424805,3.7168043303015073,140.49999618530273,3.870523392239056,,,,,,,,,,,,,,,,,,,"Blake Weiman","sa3004211",676620
"Luke Murphy","LAA",2,2,,4.875,37,1,0,0,,48,213,48,28,26,6,20,0,3,41,7.6875,3.75,2.05,1.125,0.192488,0.0938967,0.09859155118465424,0.252632,1.41667,0.293706,0.671141,,,4.4893,0.0520931,-0.242021,999,,,,,,,169.60000000000002,3.5333333333333337,175,3.6458333333333335,,,,,,,,,,,,,,,,,,,"Luke Murphy","sa3017653",684665
"Matt Pushard","MIA",4,4,,4.14365,44,1,0,0,,54.3,232,52,27,25,7,20,0,2,47,7.79006,3.31492,2.35,1.16022,0.202586,0.0862069,0.11637930572032928,0.247619,1.32597,0.288462,0.723473,,,4.29536,0.0519502,0.166818,999,,,,,,,208.51999435424813,3.8401472796325598,208.49999618530273,3.8397789892232344,,,,,,,,,,,,,,,,,,,"Matt Pushard","31870",690155
"Garrett Davila",,4,6,,4.83582,41,6,0,0,,67,297,68,39,36,9,28,1,5,54,7.25373,3.76119,1.92857,1.20896,0.181818,0.0942761,0.0875420942902565,0.257576,1.43284,0.293532,0.683453,,,4.74708,0.0513822,-0.0538181,999,,,,,,,217.29999999999995,3.2432835820895516,227,3.388059701492537,,,,,,,,,,,,,,,,,,,"Garrett Davila","sa875052",663657
"Peter Van Loon",,4,5,,4.80663,25,6,0,0,,54.3,241,55,31,29,8,22,0,5,46,7.62431,3.64641,2.09091,1.32597,0.190871,0.0912863,0.09958506375551224,0.257009,1.41805,0.29375,0.699088,,,4.84784,0.0509733,-0.0196987,999,,,,,,,171.41999435424805,3.156906017730685,178.49999618530273,3.2872927936152503,,,,,,,,,,,,,,,,,,,"Peter Van Loon","sa3017543",687967
"Dustin Saenz","TEX",4,7,,5.19231,30,12,0,0,,78,350,92,49,45,11,24,0,4,39,4.5,2.76923,1.625,1.26923,0.111429,0.0685714,0.04285714775323868,0.285714,1.48718,0.297794,0.666004,,,5.04539,0.0468977,-0.171347,999,,,,,,,196.70000000000005,2.521794871794872,241,3.08974358974359,,,,,,,,,,,,,,,,,,,"Dustin Saenz","sa3017610",685010
"Tanner Andrews","TOR",3,3,,4.4186,24,0,0,0,,38.7,169,38,21,19,5,16,1,1,34,7.90698,3.72093,2.125,1.16279,0.201183,0.0946746,0.10650888085365295,0.25,1.39535,0.292035,0.702128,,,4.37545,0.0465957,-0.121205,999,,,,,,,143.08000564575195,3.6971576957375833,145.50000381469727,3.7596899469323377,,,,,,,,,,,,,,,,,,,"Tanner Andrews","24698",681084
"Eli Morgan","KCR",2,2,,4.22819,39,0,0,1,,44.7,189,43,23,21,6,15,1,1,39,7.85235,3.02013,2.6,1.20805,0.206349,0.0793651,0.1269841268658638,0.248555,1.29754,0.289062,0.705645,,,4.20896,0.046072,0.072773,999,,,,,,,179.18000564575192,4.008501176454323,179.50000381469727,4.015659972057983,,,,,,,,,,,,,,,,,,,"Eli Morgan","20203",669212
"Daniel Missaki","TEX",2,2,,5.25,25,6,0,0,,60,270,59,38,35,9,26,0,7,54,8.1,3.9,2.07692,1.35,0.2,0.0962963,0.10370370745658875,0.248945,1.41667,0.287356,0.649171,,,4.93514,0.045932,-0.3957,999,,,,,,,188.9,3.1483333333333334,192,3.2,,,,,,,,,,,,,,,,,,,"Daniel Missaki","sa741947",627392
"Derrick Edington","TBR",3,3,,4.5,44,0,0,0,,50,217,49,27,25,6,19,1,3,40,7.2,3.42,2.10526,1.08,0.184332,0.0875576,0.09677419811487198,0.251282,1.36,0.288591,0.687919,,,4.41514,0.0454606,-0.102631,999,,,,,,,182.79999999999998,3.6559999999999997,186,3.72,,,,,,,,,,,,,,,,,,,"Derrick Edington","sa3023665",689433
"Chris Roycroft","STL",4,4,,4.33387,49,0,0,7,,62.3,277,62,32,30,6,29,1,3,50,7.22311,4.18941,1.72414,0.866774,0.180505,0.104693,0.07581227272748947,0.253061,1.46067,0.296296,0.714286,,,4.32294,0.0447999,0.0205091,999,,,,,,,258.01999435424807,4.141572993804455,265.49999618530273,4.261637230123177,,,,,,,,,,,,,,,,,,,"Chris Roycroft","31261",688297
"Bryce Montes de Oca","WSN",1,2,,4.5,25,1,0,1,,26,122,22,14,13,2,19,0,4,31,10.7308,6.57692,1.63158,0.692308,0.254098,0.155738,0.09836065769195557,0.222222,1.57692,0.30303,0.706806,,,4.40437,0.0445966,0.0176343,999,,,,,,,107.60000000000001,4.138461538461539,101,3.8846153846153846,,,,,,,,,,,,,,,,,,,"Bryce Montes de Oca","21319",656755
"Nate Lavender","NYM",3,2,,4.37143,25,0,0,0,,35,154,30,18,17,4,18,1,3,38,9.77143,4.62857,2.11111,1.02857,0.246753,0.116883,0.12987013161182404,0.225564,1.37143,0.285714,0.707547,,,4.24942,0.043017,-0.013139,999,,,,,,,144.8,4.137142857142858,136,3.8857142857142857,,,,,,,,,,,,,,,,,,,"Nate Lavender","sa3017917",681320
"Brayan Castillo","COL",2,3,,5.13812,34,5,0,0,,54.3,249,56,34,31,7,31,1,3,46,7.62431,5.13812,1.48387,1.16022,0.184739,0.124498,0.06024095416069031,0.260465,1.60221,0.302469,0.686529,,,4.99517,0.0424374,0.129579,999,,,,,,,160.11999435424812,2.948802884051679,170.49999618530273,3.1399631414531215,,,,,,,,,,,,,,,,,,,"Brayan Castillo","sa3006544",678899
"Justin Meis","PIT",3,5,,4.54824,35,5,0,0,,65.3,289,67,36,33,9,28,2,2,52,7.16692,3.85911,1.85714,1.24043,0.179931,0.0968858,0.08304497599601746,0.258687,1.45482,0.292929,0.716019,,,4.71247,0.0423338,0.212658,999,,,,,,,212.32002258300793,3.251455017769597,223.50001525878906,3.422664698524431,,,,,,,,,,,,,,,,,,,"Justin Meis","sa3017207",701568
"Grant Kipp","CHC",5,6,,5.12456,21,18,0,0,,84.3,382,82,52,48,12,41,0,10,70,7.47331,4.37722,1.70732,1.28114,0.183246,0.10733,0.07591623067855835,0.247734,1.45907,0.281125,0.66855,,,5.13988,0.0411737,-0.00386895,999,,,,,,,250.0200225830078,2.9658364594542492,252.50001525878906,2.9952551140924775,,,,,,,,,,,,,,,,,,,"Grant Kipp","sa3020185",805990
"Morgan McSweeney",,2,3,,4.92901,17,9,0,0,,49.3,219,53,29,27,7,22,1,1,32,5.84178,4.01623,1.45455,1.27789,0.146119,0.100457,0.04566209763288498,0.270408,1.5213,0.292994,0.705521,,,5.0824,0.0408836,0.16285,999,,,,,,,135.9199943542481,2.7569978997499103,150.49999618530273,3.052738306579254,,,,,,,,,,,,,,,,,,,"Morgan McSweeney","sa3010781",669682
"Dylan Cumming","CHW",4,7,,5.44737,26,13,0,0,,76,345,83,50,46,12,29,0,10,55,6.51316,3.43421,1.89655,1.42105,0.15942,0.084058,0.07536232471466064,0.271242,1.47368,0.297071,0.65126,,,5.27987,0.0407384,-0.428382,999,,,,,,,191.99999999999994,2.5263157894736836,217,2.8552631578947367,,,,,,,,,,,,,,,,,,,"Dylan Cumming","sa3020818",804706
"Nick Davila","SEA",3,4,,4.67337,29,5,0,0,,59.7,259,63,34,31,8,19,0,2,40,6.03015,2.86432,2.10526,1.20603,0.15444,0.0733591,0.0810810774564743,0.264706,1.37353,0.289474,0.677966,,,4.59242,0.0401555,-0.261855,999,,,,,,,196.580005645752,3.2927973724212225,211.50000381469727,3.542713586462668,,,,,,,,,,,,,,,,,,,"Nick Davila","27741",689546
"Jack Dashwood",,3,3,,4.52611,39,2,0,0,,51.7,226,52,28,26,7,19,1,2,44,7.65957,3.30754,2.31579,1.21857,0.19469,0.0840708,0.11061947792768478,0.253659,1.37331,0.292208,0.702614,,,4.41173,0.0397172,0.0536333,999,,,,,,,186.28000564575194,3.6030948335939796,192.50000381469727,3.723404274157935,,,,,,,,,,,,,,,,,,,"Jack Dashwood","sa3015035",669081
"Alex Cook","TBR",2,3,,4.58924,20,2,0,0,,35.3,152,35,19,18,6,13,0,1,32,8.15864,3.31445,2.46154,1.52975,0.210526,0.0855263,0.125,0.253623,1.35977,0.29,0.732323,,,4.72154,0.0388012,0.0601838,999,,,,,,,118.41999435424805,3.3546741335314816,120.49999618530273,3.4135976994241104,,,,,,,,,,,,,,,,,,,"Alex Cook","sa3020879",702047
"Dillon Tate",,2,2,,4.4,42,0,0,0,,45,198,43,24,22,5,19,1,5,37,7.4,3.8,1.94737,1,0.186869,0.0959596,0.09090908616781235,0.247126,1.37778,0.287879,0.690909,,,4.53514,0.0381606,-0.0982716,999,,,,,,,161.7,3.5933333333333333,162,3.6,,,,,,,,,,,,,,,,,,,"Dillon Tate","17796",622253
"Trent Thornton","CHC",2,2,,4.2,39,0,0,1,,45,188,42,23,21,6,13,1,2,37,7.4,2.6,2.84615,1.2,0.196809,0.0691489,0.12765958160161972,0.242775,1.22222,0.276923,0.686695,,,4.22403,0.0381368,0.0352973,999,,,,,,,183,4.066666666666666,180,4,,,,,,,,,,,,,,,,,,,"Trent Thornton","17948",663423
"Diego Castillo",,2,2,,5,27,0,0,0,,27,127,27,16,15,2,17,1,2,23,7.66667,5.66667,1.35294,0.666667,0.181102,0.133858,0.047244101762771606,0.25,1.62963,0.301205,0.679612,,,4.50551,0.0377707,0.0198177,999,,,,,,,94.00000000000001,3.481481481481482,98,3.6296296296296298,,,,,,,,,,,,,,,,,,,"Diego Castillo","17496",650895
"Wander Suero","ATH",3,3,,4.5,45,0,0,0,,46,200,45,25,23,7,17,0,3,43,8.41304,3.32609,2.52941,1.36957,0.215,0.085,0.13000000268220901,0.25,1.34783,0.292308,0.708812,,,4.54818,0.0371862,-0.0629705,999,,,,,,,163.30000000000007,3.5500000000000016,165,3.5869565217391304,,,,,,,,,,,,,,,,,,,"Wander Suero","15855",593833
"Blair Calvo",,1,1,,4.76471,27,2,0,0,,34,153,33,19,18,4,15,0,4,30,7.94118,3.97059,2,1.05882,0.196078,0.0980392,0.09803921729326248,0.246269,1.41176,0.29,0.683962,,,4.57631,0.0368338,-0.0495657,999,,,,,,,119.60000000000004,3.5176470588235307,121,3.5588235294117645,,,,,,,,,,,,,,,,,,,"Blair Calvo","25416",663971
"Luis Patiño",,1,2,,5.0625,11,9,0,0,,32,142,32,19,18,5,15,0,1,25,7.03125,4.21875,1.66667,1.40625,0.176056,0.105634,0.07042253762483597,0.253968,1.46875,0.28125,0.7,,,5.10389,0.0363826,0.0261437,999,,,,,,,94.10000000000001,2.9406250000000003,97,3.03125,,,,,,,,,,,,,,,,,,,"Luis Patino","22815",672715
"Patrick Murphy","TEX",2,2,,4.4523,20,2,0,0,,28.3,126,29,15,14,4,12,0,1,24,7.63251,3.81625,2,1.27208,0.190476,0.0952381,0.095238097012043,0.256637,1.44876,0.294118,0.734463,,,4.65457,0.0361633,0.0364942,999,,,,,,,93.81999435424805,3.31519423616751,98.49999618530273,3.480565330062309,,,,,,,,,,,,,,,,,,,"Patrick Murphy","19712",641907
"Harry Gustin","SDP",3,3,,4.58491,28,2,0,0,,53,234,51,29,27,7,24,0,1,46,7.81132,4.07547,1.91667,1.18868,0.196581,0.102564,0.09401709586381912,0.244019,1.41509,0.282051,0.705521,,,4.53136,0.0352858,-0.0673183,999,,,,,,,190.50000000000003,3.59433962264151,191,3.6037735849056602,,,,,,,,,,,,,,,,,,,"Harry Gustin","sa3023229",814480
"Karl Kauffmann",,3,7,,5.383,31,13,0,0,,95.3,440,113,62,57,14,43,0,4,56,5.28856,4.06086,1.30233,1.32214,0.127273,0.0977273,0.02954544872045517,0.287532,1.63694,0.306502,0.68915,,,5.3492,0.0335312,0.331686,999,,,,,,,210.2200225830078,2.20587634681225,265.50001525878906,2.785939210459363,,,,,,,,,,,,,,,,,,,"Karl Kauffmann","27488",666154
"Taylor Clarke","ARI",2,2,,4.27788,45,3,2,12,,54.7,233,56,28,26,8,16,0,2,42,6.91042,2.63254,2.625,1.31627,0.180258,0.0686695,0.11158798635005951,0.260465,1.31627,0.290909,0.723684,,,4.48797,0.0329181,0.262599,999,,,,,,,248.78000564575203,4.5480804785345885,257.50000381469727,4.707495433695855,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Alimber Santa","HOU",2,3,,4.20968,42,1,0,0,,62,277,57,31,29,7,33,0,3,59,8.56452,4.79032,1.78788,1.01613,0.212996,0.119134,0.09386281669139862,0.236515,1.45161,0.285714,0.735661,,,4.44159,0.0328677,0.146807,999,,,,,,,234.49999999999994,3.782258064516128,229,3.693548387096774,,,,,,,,,,,,,,,,,,,"Alimber Santa","28846",695001
"Nate Garkow","TOR",2,2,,4.32494,33,0,0,0,,43.7,187,38,23,21,6,20,1,2,44,9.06178,4.11899,2.2,1.2357,0.235294,0.106952,0.12834224849939346,0.230303,1.32723,0.278261,0.705645,,,4.4166,0.0325528,-0.0636583,999,,,,,,,172.78000564575194,3.9537758038732354,162.50000381469727,3.718535491480088,,,,,,,,,,,,,,,,,,,"Nate Garkow","sa3025043",828353
"Raymond Burgos","BOS",2,3,,4.3073,27,0,0,0,,39.7,173,40,21,19,4,13,0,3,30,6.80101,2.9471,2.30769,0.906801,0.17341,0.0751445,0.09826589375734329,0.254777,1.33501,0.292683,0.675106,,,4.14269,0.0323767,-0.0552298,999,,,,,,,152.58000564575195,3.843325005378531,158.50000381469727,3.992443344299867,,,,,,,,,,,,,,,,,,,"Raymond Burgos","22370",670103
"Andrew Misiaszek",,2,1,,4.37143,26,1,0,0,,35,155,33,18,17,4,17,1,2,32,8.22857,4.37143,1.88235,1.02857,0.206452,0.109677,0.09677419066429138,0.242647,1.42857,0.29,0.720721,,,4.42085,0.0321963,0.0399448,999,,,,,,,131,3.742857142857143,130,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Andrew Misiaszek","sa3010118",667280
"Erik Swanson",,2,3,,4.5,48,0,0,0,,44,189,43,24,22,7,17,0,1,40,8.18182,3.47727,2.35294,1.43182,0.21164,0.0899471,0.12169311940670013,0.251462,1.36364,0.290323,0.717131,,,4.61241,0.0309197,-0.151233,999,,,,,,,153.7,3.4931818181818177,155,3.522727272727273,,,,,,,,,,,,,,,,,,,"Erik Swanson","16587",657024
"Dominic Perachi","PIT",3,4,,4.88571,18,14,0,0,,70,317,76,41,38,10,30,0,6,47,6.04286,3.85714,1.56667,1.28571,0.148265,0.0946372,0.05362776666879654,0.270463,1.51429,0.294643,0.706522,,,5.19228,0.0308406,0.339933,999,,,,,,,183.4,2.62,206,2.942857142857143,,,,,,,,,,,,,,,,,,,"Dominic Perachi","sa3020841",806270
"Christian Romero","LAD",4,5,,5.51839,23,14,0,0,,89.7,401,96,59,55,14,32,0,11,57,5.71906,3.2107,1.78125,1.40468,0.142145,0.0798005,0.062344133853912354,0.268156,1.42698,0.285714,0.636531,,,5.33135,0.0302274,-0.35584,999,,,,,,,226.97997741699223,2.530434616937189,251.49998474121094,2.8037903377670013,,,,,,,,,,,,,,,,,,,"Christian Romero","sa3016260",699071
"Braydon Tucker","PHI",3,6,,5.52538,21,15,0,0,,84.7,380,97,56,52,14,28,0,6,50,5.31287,2.97521,1.78571,1.4876,0.131579,0.0736842,0.0578947439789772,0.280347,1.4758,0.294326,0.654649,,,5.30751,0.0301349,-0.217488,999,,,,,,,200.37997741699223,2.3657613298314386,239.49998474121094,2.827626840264973,,,,,,,,,,,,,,,,,,,"Braydon Tucker","sa3023249",685319
"Jake Cousins","LAD",2,2,,4.37838,37,0,0,1,,37,159,30,19,18,5,18,1,5,43,10.4595,4.37838,2.38889,1.21622,0.27044,0.113208,0.15723270177841187,0.220588,1.2973,0.284091,0.707317,,,4.43243,0.0292994,-0.015408,999,,,,,,,155.3,4.197297297297298,141,3.810810810810811,,,,,,,,,,,,,,,,,,,"Jake Cousins","21620",664776
"Will Brian","NYY",2,2,,4.53581,30,1,0,0,,37.7,166,35,21,19,5,18,0,1,34,8.11671,4.29708,1.88889,1.19363,0.204819,0.108434,0.09638553857803345,0.238095,1.40584,0.277778,0.695652,,,4.5675,0.0289324,-0.130059,999,,,,,,,137.480005645752,3.6466844260889273,134.50000381469727,3.5676392862812865,,,,,,,,,,,,,,,,,,,"Will Brian","sa3020621",684608
"Brian Moran",,1,2,,4.5,21,2,0,0,,40,176,42,22,20,6,12,0,4,35,7.875,2.7,2.91667,1.35,0.198864,0.0681818,0.1306818202137947,0.2625,1.35,0.302521,0.701754,,,4.53514,0.0273478,0.0608052,999,,,,,,,135,3.375,144,3.6,,,,,,,,,,,,,,,,,,,"Brian Moran","9646",572383
"Aaron Brooks","TBR",4,5,,5.30769,19,12,0,0,,78,351,92,50,46,13,27,0,3,45,5.19231,3.11538,1.66667,1.5,0.128205,0.0769231,0.05128205567598343,0.286604,1.52564,0.30038,0.684524,,,5.3018,0.0271417,-0.132663,999,,,,,,,178.10000000000008,2.2833333333333345,221,2.8333333333333335,,,,,,,,,,,,,,,,,,,"Aaron Brooks","12272",605156
"Kervin Castro","NYY",3,3,,4.637,35,0,0,1,,42.7,187,39,24,22,5,21,1,2,39,8.22014,4.42623,1.85714,1.05386,0.208556,0.112299,0.09625668078660965,0.237805,1.40515,0.283333,0.679245,,,4.44661,0.0271314,-0.232308,999,,,,,,,166.08000564575198,3.889461421038136,161.50000381469727,3.7822014269111612,,,,,,,,,,,,,,,,,,,"Kervin Castro","21656",665645
"Jagger Haynes","SDP",3,4,,5.15376,24,23,0,0,,94.3,429,95,58,54,14,49,0,6,75,7.15801,4.67656,1.53061,1.33616,0.174825,0.114219,0.06060606241226196,0.254011,1.52704,0.284211,0.691318,,,5.22421,0.0271099,-0.0801618,999,,,,,,,263.6200225830078,2.7955462783847045,274.50001525878906,2.9109226550939353,,,,,,,,,,,,,,,,,,,"Jagger Haynes","sa3020876",695247
"Seth Johnson","PHI",5,6,,4.99289,39,10,0,1,,70.3,314,71,42,39,11,35,1,1,63,8.06543,4.4808,1.8,1.40825,0.200637,0.111465,0.08917196840047836,0.255396,1.50782,0.294118,0.706402,,,4.91323,0.0270939,0.0246249,999,,,,,,,222.32002258300778,3.16244684113778,230.50001525878906,3.278805195628303,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Zack Kelly","BOS",3,3,,4.5,46,2,0,12,,56,245,51,30,28,7,28,2,4,53,8.51786,4.5,1.89286,1.125,0.216327,0.114286,0.10204081982374191,0.239437,1.41071,0.287582,0.708093,,,4.58156,0.0267166,0.110118,999,,,,,,,253.70000000000007,4.530357142857144,247,4.410714285714286,,,,,,,,,,,,,,,,,,,"Zack Kelly","20349",677161
"Luis F. Castillo",,1,1,,5.18519,15,5,0,0,,24.3,112,27,15,14,3,11,0,1,17,6.2963,4.07407,1.54545,1.11111,0.151786,0.0982143,0.0535714328289032,0.27,1.56379,0.3,0.680473,,,4.82238,0.0266924,-0.0997542,999,,,,,,,70.71999435424804,2.910287924881544,80.49999618530273,3.3127571486722576,,,,,,,,,,,,,,,,,,,"Luis F. Castillo","20638",622379
"Scott Effross","DET",3,3,,4.57627,37,1,0,1,,41.3,181,45,23,21,5,13,2,1,26,5.66586,2.83293,2,1.08959,0.143646,0.0718232,0.07182320207357407,0.269461,1.40436,0.294118,0.686275,,,4.46686,0.0260717,-0.11993,999,,,,,,,141.11999435424804,3.4169490789630337,155.49999618530273,3.7651331491010014,,,,,,,,,,,,,,,,,,,"Scott Effross","18384",664123
"Bryan Magdaleno","TEX",2,2,,4.57627,41,0,0,0,,41.3,188,36,23,21,4,23,0,5,42,9.15254,5.01211,1.82609,0.871671,0.223404,0.12234,0.10106383264064789,0.225,1.42857,0.280702,0.674157,,,4.39422,0.0253448,-0.209711,999,,,,,,,162.81999435424805,3.9423728174828043,154.49999618530273,3.740920073593178,,,,,,,,,,,,,,,,,,,"Bryan Magdaleno","sa3016478",692447
"Cade Winquest","STL",4,6,,5.5516,21,18,0,0,,84.3,377,88,56,52,15,34,0,7,64,6.83274,3.62989,1.88235,1.60142,0.169761,0.0901857,0.07957559078931808,0.261905,1.44721,0.284047,0.653465,,,5.38899,0.0243676,-0.467132,999,,,,,,,215.5200225830078,2.5565838052305243,231.50001525878906,2.7461448028258624,,,,,,,,,,,,,,,,,,,"Cade Winquest","sa3020805",685464
"George Soriano","STL",3,3,,4.4808,46,2,0,12,,70.3,304,65,38,35,9,27,1,6,66,8.4495,3.45661,2.44444,1.1522,0.217105,0.0888158,0.12828948348760605,0.239852,1.30868,0.285714,0.680101,,,4.33002,0.0236983,-0.0416314,999,,,,,,,321.5200225830078,4.5735420857135844,315.50001525878906,4.487908983823297,,,,,,,,,,,,,,,,,,,"George Soriano","21863",666277
"Angel Macuare",,2,2,,5.0625,22,5,0,0,,48,215,53,29,27,7,17,0,3,33,6.1875,3.1875,1.94118,1.3125,0.153488,0.0790698,0.07441859692335129,0.271795,1.45833,0.296774,0.681063,,,4.90597,0.0231946,-0.123501,999,,,,,,,137.3,2.860416666666667,155,3.2291666666666665,,,,,,,,,,,,,,,,,,,"Angel Macuare","sa3003039",672836
"Austin Krob",,3,3,,4.95413,23,13,0,0,,76.3,349,80,45,42,10,38,0,6,56,6.6055,4.48231,1.47368,1.17955,0.160458,0.108883,0.0515759214758873,0.262295,1.54653,0.292887,0.701923,,,5.10106,0.0228447,0.026168,999,,,,,,,213.62002258300788,2.7997380607979734,231.50001525878906,3.0340760943581078,,,,,,,,,,,,,,,,,,,"Austin Krob","sa3020594",689474
"Collin Snider","CHC",2,3,,4.35203,48,0,0,1,,51.7,224,50,27,25,7,19,1,3,44,7.65957,3.30754,2.31579,1.21857,0.196429,0.0848214,0.1116071417927742,0.247525,1.33462,0.284768,0.709459,,,4.46976,0.0224677,-0.0188426,999,,,,,,,192.48000564575193,3.7230174623852035,193.50000381469727,3.7427466336403907,,,,,,,,,,,,,,,,,,,"Collin Snider","23307",676092
